skin_L,skin_a,skin_b,undertone,delta_e,normal_pct,oily_pct,dry_pct,contrast_level,primary_group,sub_group,shade_L_min,shade_L_max,shade_a_min,shade_a_max,shade_b_min,shade_b_max
73.13220596834503,15.451531986734905,28.44737559262985,Warm,32.90327852658637,54.85,16.8,28.35,high,Nude,Peachy Nude,58,82,4,24,10,30
31.35628466687492,23.13306593903998,20.40234227466621,Neutral,16.326862098099802,49.13,16.84,34.03,low,Red,True Red,33,43,44,52,16,24
82.19039565063673,13.362631995872452,21.655042055597,Neutral,38.99230718703963,55.62,21.42,22.96,high,Nude,Taupe Nude,53,77,2,22,0,20
61.2467110778559,13.475402398618469,18.47526436874293,Cool,18.6669505638278,31.74,47.41,20.85,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
48.73623293999128,5.775989094577749,31.041684805497425,Neutral,24.059669221569912,54.55,21.35,24.1,medium,Red,Blue Red,37,53,38,52,3,17
62.03740422181012,7.727422100589168,28.04237662941056,Neutral,26.424366763166127,48.55,10.97,40.48,medium,Mauve,Dusty Rose,50,66,13,27,1,15
82.74719567663934,21.70960451484389,25.847384864677647,Warm,40.243304991491165,33.45,15.94,50.61,high,Nude,Peachy Nude,58,82,4,24,10,30
65.7366397285818,17.060277267291763,33.29762985553478,Neutral,29.8703738584164,33.52,11.56,54.92,high,Mauve,Dusty Rose,46,70,10,30,-2,18
53.78569802635296,13.131810747189444,19.92951002965277,Cool,13.683480651246912,61.34,17.61,21.05,low,Berry,True Berry,37,47,31,39,-7,1
75.57150983175376,9.647686461120957,21.47018294247043,Warm,33.637359794789674,47.29,32.36,20.35,high,Nude,Peachy Nude,58,82,4,24,10,30
75.93033224156942,15.380645602590974,10.76793102979481,Warm,31.29763380145652,55.87,37.78,6.35,high,Nude,Peachy Nude,58,82,4,24,10,30
37.84099244072991,17.701873017352874,26.02405894006773,Warm,15.91247956845666,46.13,16.19,37.68,low,Coral,Deep Coral,35,45,28,36,24,32
80.56047178887485,23.30579880758548,9.21123505594836,Cool,35.822516236534376,41.75,28.86,29.39,high,Pink,Soft Pink,56,80,15,35,-5,15
31.154698647431896,16.50948355751758,26.640660372992865,Warm,20.45055037733674,22.29,37.01,40.7,medium,Coral,Deep Coral,32,48,25,39,21,35
48.5727417157009,14.902930540279486,11.533588839395446,Warm,6.241966021620229,57.87,22.81,19.32,low,Coral,True Coral,47,57,26,34,22,30
50.56995275003434,21.63036666224447,9.230799264614058,Cool,6.430469796510618,39.62,23.47,36.91,low,Berry,True Berry,37,47,31,39,-7,1
54.0077529065048,20.16526391858045,21.423718628227537,Warm,13.037384606255692,38.69,48.99,12.32,low,Coral,True Coral,47,57,26,34,22,30
31.51748429419655,8.898855379403196,30.72361741346101,Neutral,25.604442792029324,19.9,49.29,30.81,medium,Red,True Red,30,46,41,55,13,27
47.34228896049286,16.017147412182787,31.510247334357807,Warm,20.049917290566185,42.66,25.27,32.07,medium,Coral,True Coral,44,60,23,37,19,33
48.71253501110228,12.66117612842007,34.4131675152958,Neutral,23.87449120076577,53.43,35.62,10.95,medium,Red,Blue Red,37,53,38,52,3,17
71.96396878190166,12.863408691285285,10.264590940904329,Neutral,27.946344887683985,41.17,46.91,11.92,high,Nude,Taupe Nude,53,77,2,22,0,20
84.38307809785616,19.506527814717565,23.680751757589384,Cool,41.08175162869656,30.61,38.35,31.04,high,Pink,Soft Pink,56,80,15,35,-5,15
64.56747952171897,18.912362929936137,26.530834310524632,Warm,24.39701528853454,34.5,34.36,31.14,medium,Nude,Warm Nude,54,70,11,25,15,29
83.09881535037509,22.314544742135872,19.599274073110763,Neutral,38.91819388028662,7.77,44.69,47.54,high,Nude,Taupe Nude,53,77,2,22,0,20
49.01008765936329,22.02301470851964,11.84902698589412,Cool,4.4940165106119485,54.61,17.02,28.37,low,Berry,True Berry,37,47,31,39,-7,1
77.27845683648034,7.668326710464141,18.9403228495339,Cool,35.24396435022796,49.87,26.26,23.87,high,Pink,Soft Pink,56,80,15,35,-5,15
69.5876677032016,6.748930035997709,21.63260918375376,Cool,29.545412807420448,47.07,22.49,30.44,high,Mauve,Cool Mauve,43,67,12,32,-8,12
55.82072601559294,19.034765477545143,12.35936151973448,Cool,10.86963338340969,58.65,25.58,15.77,low,Berry,True Berry,37,47,31,39,-7,1
40.461474258557885,10.377230899580132,29.333547090604924,Neutral,20.3383321786214,68.35,12.77,18.88,medium,Red,True Red,30,46,41,55,13,27
33.33541957122255,13.0377439978146,24.07074652142562,Cool,18.172461770599305,42.84,47.66,9.5,medium,Berry,Deep Berry,24,40,31,45,-12,2
41.6379759780418,17.904752891066632,16.14488052404102,Neutral,5.733524267873311,51.59,17.9,30.51,low,Red,True Red,33,43,44,52,16,24
73.9343476022665,24.15579601976408,30.0624598344208,Warm,34.36160018096854,8.76,36.59,54.65,high,Nude,Peachy Nude,58,82,4,24,10,30
31.154692005974493,6.37427355447922,21.17152660068834,Cool,21.481849892519143,37.8,28.57,33.63,medium,Berry,Deep Berry,24,40,31,45,-12,2
40.37891044899888,16.90553682208109,23.17067781852085,Neutral,12.478550153085154,17.06,49.56,33.38,low,Red,True Red,33,43,44,52,16,24
63.11775850494041,6.379160327128424,30.447084888414164,Warm,29.22456821781583,44.75,23.31,31.94,high,Nude,Warm Nude,50,74,8,28,12,32
33.77673443738046,13.25235353822853,16.696137470745814,Warm,13.912085746079974,43.92,24.17,31.91,low,Coral,Deep Coral,35,45,28,36,24,32
50.98504055805196,7.209482262627893,27.75291708739396,Warm,21.155908187403963,36.96,13.57,49.47,medium,Coral,True Coral,44,60,23,37,19,33
53.7491061617528,15.098656081788002,11.623465510811457,Neutral,10.035527343182473,59.02,15.91,25.07,low,Red,Blue Red,40,50,41,49,6,14
68.55897552072418,23.819846451488743,29.54594695091905,Cool,29.622235042337667,14.92,50.13,34.95,high,Mauve,Cool Mauve,43,67,12,32,-8,12
60.450905276421146,15.500986804907694,12.536541409202322,Cool,16.10153627062779,46.16,15.74,38.1,low,Mauve,Cool Mauve,50,60,18,26,-2,6
76.74915511403289,18.24464316659186,16.640435053359578,Cool,32.1344638286056,33.48,18.57,47.95,high,Pink,Soft Pink,56,80,15,35,-5,15
58.56636042036855,14.3007266844182,31.90144972510426,Cool,24.75066771911209,55.29,27.58,17.13,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
50.43588224611639,19.01222992788903,14.498103898443134,Cool,6.063417237533492,17.68,40.78,41.54,low,Berry,True Berry,37,47,31,39,-7,1
46.34244511537563,16.28463633369072,12.089029092254648,Cool,3.9514569768624224,52.24,39.15,8.61,low,Berry,True Berry,37,47,31,39,-7,1
78.22601405112867,8.093696963697223,26.62516892587657,Neutral,38.20502097667921,29.18,11.92,58.9,high,Nude,Taupe Nude,53,77,2,22,0,20
75.767737205594,7.037575282791131,13.690603684607469,Cool,33.42957146180922,37.98,40.46,21.56,high,Pink,Soft Pink,56,80,15,35,-5,15
40.517093916262105,22.80819034438657,18.983729625696537,Cool,8.760985073081205,22.28,50.22,27.5,low,Berry,Deep Berry,27,37,34,42,-9,-1
37.38776540728296,17.55116160168127,22.122766468766223,Warm,12.900128913185943,64.97,11.43,23.6,low,Coral,Deep Coral,35,45,28,36,24,32
55.64362298329266,21.465464253600604,28.38860767102029,Cool,19.59644756285389,32.67,43.63,23.7,medium,Berry,True Berry,34,50,28,42,-10,4
72.98640129903889,11.189251528923648,17.222400449852337,Cool,29.80170150763271,68.82,12.94,18.24,high,Pink,Soft Pink,56,80,15,35,-5,15
34.98684235723068,15.713131986951572,10.72640888407955,Cool,10.966430489033293,62.16,21.3,16.54,low,Berry,Deep Berry,27,37,34,42,-9,-1
47.112855305697,13.351615515698567,14.168278015945068,Warm,7.305244920489845,61.65,23.27,15.08,low,Coral,True Coral,47,57,26,34,22,30
69.7093458225872,21.236134367017726,15.440302960347818,Cool,24.978300254671204,35.51,35.94,28.55,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
46.76626624335212,11.019271338936324,13.450043207319606,Warm,9.266920147986037,38.3,19.68,42.02,low,Coral,True Coral,47,57,26,34,22,30
38.14044124737373,18.91948412187396,23.92777754507509,Warm,13.80191791050837,69.39,14.71,15.9,low,Coral,Deep Coral,35,45,28,36,24,32
79.08845222769224,5.9861797421964935,34.39083097350833,Cool,43.12492371218644,37.22,30.22,32.56,high,Pink,Soft Pink,56,80,15,35,-5,15
49.08217705844944,20.41843689288104,14.13627993610509,Warm,4.62633234163522,56.49,33.4,10.11,low,Coral,True Coral,47,57,26,34,22,30
76.4278541655568,9.177654480103277,11.452403633005275,Warm,33.24354135444477,66.46,19.33,14.21,high,Nude,Peachy Nude,58,82,4,24,10,30
67.0289107985441,5.88291124174911,29.466967791891427,Neutral,31.45886313618976,25.16,28.6,46.24,high,Mauve,Dusty Rose,46,70,10,30,-2,18
69.93196363222857,17.969291138004742,32.5681142703124,Cool,32.38477904321076,28.99,55.87,15.14,high,Mauve,Cool Mauve,43,67,12,32,-8,12
52.31146797374271,24.62372356054847,21.6953398345866,Warm,12.9936906998573,42.9,40.11,16.99,low,Coral,True Coral,47,57,26,34,22,30
74.08032417402153,17.896652080446277,16.78296861862184,Warm,29.54599998889178,29.38,31.05,39.57,high,Nude,Peachy Nude,58,82,4,24,10,30
69.23193014802133,12.62817619806247,18.20051424555411,Neutral,26.07636097646137,47.96,40.71,11.33,medium,Mauve,Dusty Rose,50,66,13,27,1,15
43.58867506851971,16.38460424182896,29.791889548626845,Neutral,18.210278917714472,66.35,21.69,11.96,medium,Red,True Red,30,46,41,55,13,27
52.58833018326699,11.3750500586414,23.32360290306207,Warm,16.130607526297897,63.05,22.95,14.0,low,Coral,True Coral,47,57,26,34,22,30
58.75970363193364,7.624897553647751,24.7262393422596,Warm,22.45951407294551,48.8,15.14,36.06,medium,Coral,True Coral,44,60,23,37,19,33
73.7012113100107,16.70971876630071,25.37590732066027,Neutral,31.835520694809016,25.22,39.16,35.62,high,Nude,Taupe Nude,53,77,2,22,0,20
40.26349539768236,10.730825042565687,20.164691653372525,Warm,13.22929590091455,65.18,7.61,27.21,low,Coral,Deep Coral,35,45,28,36,24,32
64.15319671845343,16.599675748562625,16.243388270811742,Warm,19.91013544824723,35.49,37.08,27.43,medium,Nude,Warm Nude,54,70,11,25,15,29
69.94580332879863,6.754352834399287,20.1006128695756,Neutral,29.3829917029805,9.9,29.01,61.09,high,Mauve,Dusty Rose,46,70,10,30,-2,18
70.09275733961346,17.821722071643187,25.01050437670834,Cool,28.34897863723204,39.66,28.27,32.07,high,Pink,Soft Pink,56,80,15,35,-5,15
53.58610637773761,23.75409230758736,24.582558958610104,Neutral,15.68869726046788,31.88,20.74,47.38,low,Red,Blue Red,40,50,41,49,6,14
77.06326463373146,5.38655261835202,12.517675208028631,Warm,35.24022943980213,34.99,15.64,49.37,high,Nude,Peachy Nude,58,82,4,24,10,30
57.044029373430405,16.711274575866035,26.68536493207311,Cool,19.275225073953408,63.96,30.3,5.74,medium,Berry,True Berry,34,50,28,42,-10,4
52.15708890805994,18.272494415345992,30.746530884560528,Neutral,20.140521775482064,13.82,73.74,12.44,medium,Red,Blue Red,37,53,38,52,3,17
77.7081375216735,6.599649655935096,33.4504621742837,Neutral,41.34626920256243,36.6,26.43,36.97,high,Nude,Taupe Nude,53,77,2,22,0,20
76.6120267938678,15.403397846215023,33.675072051568804,Warm,38.60385651482369,62.41,21.71,15.88,high,Nude,Peachy Nude,58,82,4,24,10,30
50.54213782187912,9.93930824934125,16.034409343902016,Neutral,12.174122920877709,59.71,12.28,28.01,low,Red,Blue Red,40,50,41,49,6,14
42.48663961200633,7.80168030473048,33.18366905055836,Warm,24.57364072073001,72.55,12.66,14.79,medium,Coral,Deep Coral,32,48,25,39,21,35
78.64658100860976,17.448272831319933,11.556305771635524,Warm,33.746119624048674,27.99,41.8,30.21,high,Nude,Peachy Nude,58,82,4,24,10,30
46.542368954640544,17.11993934542051,32.36488845498822,Cool,20.625283831996303,60.92,2.97,36.11,medium,Berry,True Berry,34,50,28,42,-10,4
77.32517563363801,12.396265119743532,8.000314138394886,Warm,33.44744012426507,49.45,21.6,28.95,high,Nude,Peachy Nude,58,82,4,24,10,30
67.58386936427964,17.698133183063256,22.02144270134219,Cool,24.81449294509254,14.98,27.93,57.09,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
40.54920081063376,21.82192341232203,23.422748779290963,Neutral,12.393877844291657,43.96,35.79,20.25,low,Red,True Red,33,43,44,52,16,24
56.73136943271935,9.810631703602974,33.77328007918789,Cool,26.74927999878357,41.17,10.3,48.53,high,Berry,True Berry,30,54,25,45,-13,7
63.49634339900642,9.081287770932011,13.90683612709375,Cool,21.56314030680033,31.49,10.6,57.91,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
53.72421104211769,11.298368891777915,17.055033367871488,Cool,13.318543636647387,58.47,24.87,16.66,low,Berry,True Berry,37,47,31,39,-7,1
72.78748083348013,15.330930207785244,15.993768771051572,Neutral,28.45864530845108,21.71,47.88,30.41,high,Nude,Taupe Nude,53,77,2,22,0,20
37.31062211881867,11.590608275479934,32.19893134473263,Neutral,23.19140420167027,15.37,52.54,32.09,medium,Red,True Red,30,46,41,55,13,27
56.753477586233565,17.96204254522143,17.51233987364781,Neutral,13.140905480224331,53.93,33.71,12.36,low,Red,Blue Red,40,50,41,49,6,14
69.87137182216414,6.6434333495285465,9.402827593965249,Warm,28.35010253088152,45.62,30.88,23.5,high,Nude,Warm Nude,50,74,8,28,12,32
76.87928880295482,6.512100812335016,31.29129272102784,Warm,39.627849473914125,55.56,27.48,16.96,high,Nude,Peachy Nude,58,82,4,24,10,30
37.33426389657678,13.495883626628236,28.43330901836472,Neutral,19.26449285859237,21.16,39.66,39.18,medium,Red,True Red,30,46,41,55,13,27
55.98065681817292,20.596417680201363,11.427499171384262,Cool,11.0117344413362,38.06,19.96,41.98,low,Berry,True Berry,37,47,31,39,-7,1
58.67599933359088,11.332048696548258,22.552483610153253,Neutral,19.32669780158892,35.61,16.54,47.85,medium,Mauve,Dusty Rose,50,66,13,27,1,15
41.424294229930766,5.216753029605967,17.80322200276315,Warm,16.279049368901276,38.48,44.38,17.14,low,Coral,Deep Coral,35,45,28,36,24,32
34.78225984309507,16.816090670358317,22.24464980548446,Neutral,14.815273948544446,61.7,31.68,6.62,low,Red,True Red,33,43,44,52,16,24
64.92540498865488,13.069619380539992,19.75570073179329,Cool,22.47671758361613,18.95,17.65,63.4,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
74.36315281347373,21.15914656218038,14.82660981863781,Cool,29.521654543179736,81.12,10.41,8.47,high,Pink,Soft Pink,56,80,15,35,-5,15
83.9162580659357,5.087265393006182,13.591046848693091,Warm,41.70606940707638,36.62,9.47,53.91,high,Nude,Peachy Nude,58,82,4,24,10,30
40.88933518305359,24.720021276457416,15.793024937486903,Warm,7.318688698386432,31.58,37.74,30.68,low,Coral,Deep Coral,35,45,28,36,24,32
54.78545279173769,12.380354648223456,22.48308034316082,Neutral,16.239121131001568,59.01,2.05,38.94,low,Red,Blue Red,40,50,41,49,6,14
69.34899642671117,11.32202623093941,23.54296183093033,Cool,28.30937695455009,24.43,30.17,45.4,high,Mauve,Cool Mauve,43,67,12,32,-8,12
43.71822995772838,23.15677027767068,13.00229959534974,Cool,3.55144160955636,22.45,36.29,41.26,low,Berry,Deep Berry,27,37,34,42,-9,-1
49.06698016407368,5.406821637643553,21.161631557527297,Neutral,17.704142881438717,58.05,9.34,32.61,medium,Red,Blue Red,37,53,38,52,3,17
42.7951418320104,24.72421488959206,24.854425889677785,Warm,13.871404788888984,20.67,33.05,46.28,low,Coral,Deep Coral,35,45,28,36,24,32
68.91103233324391,20.50469077798112,23.41449045130791,Cool,26.50061833780137,67.11,16.11,16.78,high,Mauve,Cool Mauve,43,67,12,32,-8,12
66.59590412171234,7.607033594295835,27.2242149523504,Neutral,29.184677693654137,17.47,54.45,28.08,high,Mauve,Dusty Rose,46,70,10,30,-2,18
75.97130767354346,18.6009211274854,28.867596282310032,Neutral,35.29440642713528,52.86,39.84,7.3,high,Nude,Taupe Nude,53,77,2,22,0,20
74.00191824150747,18.53640087260094,21.064686143235,Cool,30.42074816581873,24.05,12.24,63.71,high,Pink,Soft Pink,56,80,15,35,-5,15
61.90697359022813,15.9924460221207,34.21442720914648,Neutral,28.202606636563843,45.48,14.92,39.6,high,Mauve,Dusty Rose,46,70,10,30,-2,18
79.72446290948203,8.684973031453485,20.96495491207097,Cool,37.60569872009286,33.72,45.7,20.58,high,Pink,Soft Pink,56,80,15,35,-5,15
50.95307692764237,9.206371125715872,33.40376457809852,Cool,24.699447105084616,34.02,10.18,55.8,medium,Berry,True Berry,34,50,28,42,-10,4
34.67566614134117,20.399871061972217,11.066054989389984,Warm,10.374199717283997,42.88,9.4,47.72,low,Coral,Deep Coral,35,45,28,36,24,32
53.92616896050382,12.951887959255885,29.81184043241398,Warm,21.133244787304232,39.09,36.1,24.81,medium,Coral,True Coral,44,60,23,37,19,33
48.6960304985866,24.363868558294435,18.491068734299333,Warm,8.65089380087118,37.18,20.59,42.23,low,Coral,True Coral,47,57,26,34,22,30
43.87040427417844,17.364361266325222,12.613964859531777,Warm,2.9324956755263933,42.61,37.25,20.14,low,Coral,Deep Coral,35,45,28,36,24,32
62.432591770991024,15.077775935825471,21.442467873886617,Neutral,20.42752420488944,24.96,16.33,58.71,medium,Mauve,Dusty Rose,50,66,13,27,1,15
84.41119454157032,12.20119803861452,31.585425134620795,Cool,44.69510538001056,30.41,63.42,6.17,high,Pink,Soft Pink,56,80,15,35,-5,15
66.62461735914643,24.508207353694903,34.43385970137502,Cool,31.483742956871943,58.98,23.04,17.98,high,Mauve,Cool Mauve,43,67,12,32,-8,12
79.07652433355726,22.637096016413658,17.349183371274123,Neutral,34.59447280700807,57.95,22.32,19.73,high,Nude,Taupe Nude,53,77,2,22,0,20
37.39545187738204,15.811053507778484,11.4847583703847,Neutral,8.697235123922773,7.43,31.11,61.46,low,Red,True Red,33,43,44,52,16,24
81.2011496169724,22.998190867093435,17.645533140593678,Neutral,36.761180972698426,30.72,28.51,40.77,high,Nude,Taupe Nude,53,77,2,22,0,20
83.3095990754199,11.058314576663852,8.680222176899193,Warm,39.47910896061444,54.6,18.05,27.35,high,Nude,Peachy Nude,58,82,4,24,10,30
51.13101256647145,21.19032149449756,21.29150212409694,Warm,11.195454080678982,27.69,20.08,52.23,low,Coral,True Coral,47,57,26,34,22,30
78.33425732023605,7.076787722218551,34.3982459462885,Neutral,42.18842907882137,22.57,26.3,51.13,high,Nude,Taupe Nude,53,77,2,22,0,20
75.0662199510227,16.874115659028693,28.73224492439809,Neutral,34.550206298464424,37.5,33.77,28.73,high,Nude,Taupe Nude,53,77,2,22,0,20
67.2071320003274,11.112084309804295,25.5809847918052,Warm,27.50627028354147,42.9,24.74,32.36,high,Nude,Warm Nude,50,74,8,28,12,32
48.06235714972851,5.685958026066233,9.060882519068697,Neutral,14.930111872010436,40.89,9.23,49.88,low,Red,Blue Red,40,50,41,49,6,14
42.94655138813391,12.119453573025233,20.396665418433056,Warm,11.697164328946956,24.4,32.27,43.33,low,Coral,Deep Coral,35,45,28,36,24,32
84.62356409215353,17.80894547986506,12.71919467285088,Cool,39.69061340232297,30.25,59.67,10.08,high,Pink,Soft Pink,56,80,15,35,-5,15
45.424567790198445,11.826372919001042,9.305793198317083,Cool,8.616680785427068,71.43,10.84,17.73,low,Berry,True Berry,37,47,31,39,-7,1
44.54864778242992,24.801077002085265,19.29256197984671,Warm,8.742740956597263,38.74,9.49,51.77,low,Coral,Deep Coral,35,45,28,36,24,32
68.33997861638922,5.139645237606962,26.00704108138438,Cool,31.01260945701398,43.95,36.23,19.82,high,Mauve,Cool Mauve,43,67,12,32,-8,12
51.61144120407342,15.739488457868273,25.05212594249805,Warm,15.238802610913632,15.5,35.18,49.32,low,Coral,True Coral,47,57,26,34,22,30
75.02317435205478,13.537894556466052,31.93807692056476,Cool,36.6152525080408,69.36,5.19,25.45,high,Pink,Soft Pink,56,80,15,35,-5,15
76.67069165287504,24.15942132964908,14.627270488551122,Cool,32.0505233309698,45.44,23.87,30.69,high,Pink,Soft Pink,56,80,15,35,-5,15
58.40111839711866,22.57762291825704,12.698282096435353,Neutral,13.664615328962547,8.03,60.63,31.34,low,Mauve,Dusty Rose,53,63,16,24,4,12
38.2756855802995,14.333663116617284,18.003268800606886,Neutral,10.64720688177493,10.22,24.89,64.89,low,Red,True Red,33,43,44,52,16,24
64.1748533952136,19.121162292760616,16.200543994059295,Neutral,19.649222078485145,25.54,21.24,53.22,medium,Mauve,Dusty Rose,50,66,13,27,1,15
33.97570931113925,15.074388691799124,21.54587748217347,Neutral,15.392219101112246,58.43,28.64,12.93,low,Red,True Red,33,43,44,52,16,24
36.51031459063138,15.141192934774368,15.523362704105985,Cool,10.396963460155948,22.47,56.81,20.72,low,Berry,Deep Berry,27,37,34,42,-9,-1
61.2170499413906,24.106693730078565,9.410962740722642,Warm,16.928105509009267,34.3,38.17,27.53,low,Nude,Warm Nude,57,67,14,22,18,26
51.1590528026875,7.71033747121508,19.80299883621593,Neutral,15.806850645707389,35.25,36.82,27.93,low,Red,Blue Red,40,50,41,49,6,14
39.93783426530973,15.444865201096087,17.670393386886694,Warm,8.861610244402875,54.13,12.56,33.31,low,Coral,Deep Coral,35,45,28,36,24,32
58.40838874576436,9.99336017718372,9.73364130102862,Warm,16.883545571162365,25.41,55.56,19.03,low,Coral,True Coral,47,57,26,34,22,30
45.65809213949797,6.720643140658864,19.227101336497096,Cool,15.132924290757474,16.04,25.98,57.98,low,Berry,True Berry,37,47,31,39,-7,1
58.37268251242187,15.596181141401082,14.88735500537775,Neutral,14.372163269475651,53.82,20.29,25.89,low,Mauve,Dusty Rose,53,63,16,24,4,12
51.7865927419904,6.78822004624519,27.418448013351124,Warm,21.408818503889595,42.08,37.24,20.68,medium,Coral,True Coral,44,60,23,37,19,33
63.09487128623147,20.14938101446205,11.396663081343386,Neutral,18.105543266916342,13.23,29.28,57.49,medium,Mauve,Dusty Rose,50,66,13,27,1,15
46.100948444378986,16.50718346258197,33.664386165769045,Cool,21.97174282529282,24.96,7.73,67.31,medium,Berry,True Berry,34,50,28,42,-10,4
36.261165047231685,7.363296552433125,27.26043881888292,Warm,21.6548955965699,32.83,29.16,38.01,medium,Coral,Deep Coral,32,48,25,39,21,35
57.398147144392205,10.344197909721482,32.672992110873494,Neutral,25.9676947270424,60.63,32.38,6.99,medium,Red,Blue Red,37,53,38,52,3,17
70.20923528037868,10.044048043186615,29.710949643650554,Neutral,32.3775270838863,72.49,4.84,22.67,high,Nude,Taupe Nude,53,77,2,22,0,20
37.427653651669054,5.746963774984288,24.366715130173763,Warm,20.332857988034043,37.67,28.17,34.16,medium,Coral,Deep Coral,32,48,25,39,21,35
82.45049025442113,13.36726076857586,32.84307295971098,Neutral,43.37010652987146,67.29,25.81,6.9,high,Nude,Taupe Nude,53,77,2,22,0,20
79.03829889551861,14.857291688948932,33.709988213835054,Warm,40.69860966566394,15.41,14.69,69.9,high,Nude,Peachy Nude,58,82,4,24,10,30
35.83015934534223,13.779428414112722,27.01015373867904,Warm,18.6570684660196,39.4,26.95,33.65,medium,Coral,Deep Coral,32,48,25,39,21,35
36.23662655284983,6.6913075619447575,32.417713924834146,Cool,25.899827229179188,19.41,54.45,26.14,medium,Berry,Deep Berry,24,40,31,45,-12,2
67.9547525881966,8.324587241033175,11.994875020953955,Cool,25.753367852437748,27.44,59.7,12.86,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
71.06374287157854,21.085223087569,11.797640159309,Neutral,26.087110823751228,72.79,20.28,6.93,medium,Nude,Taupe Nude,57,73,5,19,3,17
56.85049953441968,22.255415549184512,30.95857812025517,Neutral,22.47106857398202,17.43,22.2,60.37,medium,Red,Blue Red,37,53,38,52,3,17
64.99384797815713,20.027501720580915,31.103794533613563,Warm,27.653384583099704,74.51,8.39,17.1,high,Nude,Warm Nude,50,74,8,28,12,32
61.63168408764177,23.168750957445297,32.65656096898265,Neutral,26.708564343422218,23.79,21.05,55.16,high,Mauve,Dusty Rose,46,70,10,30,-2,18
67.72193307951643,11.74661217691531,33.11446047728885,Cool,32.09711972553392,57.01,19.88,23.11,high,Mauve,Cool Mauve,43,67,12,32,-8,12
54.22270524024167,21.198488406057987,17.59686210882967,Cool,10.854470593865456,45.17,37.68,17.15,low,Berry,True Berry,37,47,31,39,-7,1
37.341791404163445,21.52914932215484,28.12686580297691,Warm,17.918210211235316,31.4,37.11,31.49,medium,Coral,Deep Coral,32,48,25,39,21,35
39.63047469231432,20.54293831854873,22.379914678892817,Warm,11.699111623910598,57.22,12.9,29.88,low,Coral,Deep Coral,35,45,28,36,24,32
34.17969696354917,20.090857481693646,21.457939371084542,Warm,14.371493660358269,32.81,33.32,33.87,low,Coral,Deep Coral,35,45,28,36,24,32
51.01144591312989,16.858798696834064,27.794051605212587,Warm,17.18885376346008,18.34,34.13,47.53,low,Coral,True Coral,47,57,26,34,22,30
37.539468639451954,12.208536542829725,8.942611921718044,Cool,11.212227827125227,54.11,35.77,10.12,low,Berry,Deep Berry,27,37,34,42,-9,-1
82.96345903392336,11.890117867881266,18.56926531145072,Neutral,39.37193996680206,24.09,31.86,44.05,high,Nude,Taupe Nude,53,77,2,22,0,20
76.99864725938257,7.688702588162437,15.417003006293085,Warm,34.45515026724053,42.15,3.75,54.1,high,Nude,Peachy Nude,58,82,4,24,10,30
50.639970997118176,22.91379888533233,9.659049833531263,Cool,6.766058267144034,19.04,24.7,56.26,low,Berry,True Berry,37,47,31,39,-7,1
79.80484714608431,12.119367816644733,25.381806418733607,Neutral,38.112392886042834,19.14,55.37,25.49,high,Nude,Taupe Nude,53,77,2,22,0,20
33.59342836000459,23.051058133591333,22.501876629100792,Warm,15.802159505768662,48.1,28.85,23.05,low,Coral,Deep Coral,35,45,28,36,24,32
73.22014470270364,21.55037844212606,18.48047406542888,Warm,28.996151200944546,77.75,20.28,1.97,high,Nude,Peachy Nude,58,82,4,24,10,30
72.31781244985778,24.64965161202496,9.908808420977888,Cool,27.78948037259755,12.77,1.99,85.24,high,Pink,Soft Pink,56,80,15,35,-5,15
32.56220559459316,20.33697795635546,14.83643141098937,Neutral,12.761568358296968,14.44,51.77,33.79,low,Red,True Red,33,43,44,52,16,24
48.94271658104068,6.198866017226166,9.473266023632872,Cool,14.573973302988303,46.2,33.87,19.93,low,Berry,True Berry,37,47,31,39,-7,1
31.118259655196564,8.128740853421721,32.41228475133121,Warm,27.39143803262601,52.79,27.99,19.22,high,Coral,Deep Coral,28,52,22,42,18,38
68.63405552867192,8.802575326374114,10.294089827015592,Cool,26.208033683818503,63.22,33.27,3.51,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
50.01365836225441,22.88198407358269,30.081523836725584,Warm,18.98378536098276,15.27,14.58,70.15,medium,Coral,True Coral,44,60,23,37,19,33
77.15130813262492,8.410607787875506,13.482906008841676,Neutral,34.208473171372376,45.52,38.96,15.52,high,Nude,Taupe Nude,53,77,2,22,0,20
66.74756179053492,15.11705385903658,34.1124186119976,Warm,31.39679384460938,17.3,79.91,2.79,high,Nude,Warm Nude,50,74,8,28,12,32
73.57434505829637,6.827064854471116,21.17330527254115,Cool,32.77451670859736,31.36,55.91,12.73,high,Pink,Soft Pink,56,80,15,35,-5,15
48.94555081892338,12.89614565756512,10.105834393054046,Neutral,8.343858887216083,60.4,5.86,33.74,low,Red,Blue Red,40,50,41,49,6,14
72.55214110265737,7.47144981198981,10.913962984054834,Neutral,30.28637524620989,44.78,38.75,16.47,high,Nude,Taupe Nude,53,77,2,22,0,20
