L,a,b,Undertone,MST_Class
76.99864725938257,7.688702588162437,15.417003006293083,Warm,9
80.6301507994826,17.964183548971118,20.98122654085264,Neutral,10
75.83812927935158,19.718408127478977,34.49735002451456,Cool,9
67.217072541024,7.437784241607179,12.030236342069676,Neutral,7
40.20167828170459,19.999555969041417,16.862293853315165,Cool,2
52.440097413191,5.0048200937026905,9.184789385956076,Neutral,5
60.962284331148794,16.110991397712397,23.239247870053187,Cool,6
46.100948444378986,16.50718346258197,33.664386165769045,Cool,3
40.08089253992603,21.60405768691524,27.587640548154397,Neutral,2
83.90361343218797,10.271029589935557,30.162923250104477,Cool,10
64.15449690766322,14.652024713230414,18.631388822265983,Cool,7
39.5880274408494,9.15022990769758,10.036128751805283,Neutral,2
52.35655186632287,19.994514935670864,19.22591962672059,Neutral,5
57.31910756076867,9.562007558047704,8.622271386978401,Neutral,5
60.985501464870126,11.842652002237898,30.398277448565953,Cool,6
44.789012529373764,7.341288259637253,10.421924813400835,Neutral,3
37.539468639451954,12.208536542829723,8.942611921718044,Cool,2
79.40190569536968,12.434785898126606,34.4201876465068,Warm,9
78.74999364982776,9.555566832356028,29.074088674439587,Neutral,9
63.53078005847898,15.691184383126174,16.806596861462843,Cool,7
45.19502885266104,22.011634581884838,24.662914638308813,Warm,3
71.85342624257865,21.23539576180275,22.544948544723283,Warm,8
72.74941856858733,20.479827563055252,17.970580795819608,Warm,8
65.27414026359492,24.966950227858995,27.977411260707118,Warm,7
57.523953551989486,11.837443320773723,21.921092771639756,Warm,6
52.58833018326699,11.3750500586414,23.32360290306207,Warm,5
30.553304210317993,23.615146512071295,32.04423657997717,Warm,1
50.97253040386415,5.357478694668276,13.918777658667196,Warm,4
32.93970277052643,23.90034188496988,33.28739588791266,Neutral,1
37.36643594074748,16.323613824501418,19.830822557705304,Cool,2
57.67097774863117,7.510995797969542,30.48051787980554,Cool,6
40.97990912717108,22.022733430337137,16.35724563973085,Warm,2
60.283663032556035,5.839024468632726,14.447497707301562,Warm,6
66.03262508403843,20.921370507938747,18.393885511214044,Neutral,7
54.48396431879296,9.633434027668867,8.827617559556764,Warm,5
62.72418263188735,16.62849789738174,34.272224436882354,Neutral,6
73.7012113100107,16.70971876630071,25.37590732066027,Neutral,8
83.70108137921424,10.748191929311595,32.35238531222705,Warm,10
53.54834527306975,23.504966348313317,9.95606597045309,Warm,5
55.739583432710965,6.739735198228203,20.02324188507197,Warm,5
42.842304329919905,6.312521763556351,29.398573725776092,Neutral,3
52.58228110006324,9.674815840734885,11.650867470247078,Cool,5
57.696784376017774,10.946980147451015,31.223304724108523,Warm,6
60.309742883393845,13.80397995910981,20.42967332245201,Warm,6
72.56653717620102,12.770622960120841,10.150418483938678,Neutral,8
30.231849247933013,14.273968098799642,14.269742768964068,Warm,1
79.07652433355726,22.637096016413658,17.349183371274123,Neutral,9
53.92616896050382,12.951887959255885,29.81184043241398,Warm,5
82.70945118303241,11.477911051607583,20.737420353553606,Neutral,10
77.0163734643637,23.144863345541573,31.65989341014631,Neutral,9
46.27457899544222,9.10374285809614,17.831268534720646,Neutral,3
56.47243636588577,23.648879567547016,25.572354663211858,Neutral,5
74.94067100551327,20.74697696819414,25.78909591412474,Neutral,9
76.62320933319745,9.745087273142746,23.250117397932694,Neutral,9
83.91687219062973,10.04139773700343,25.211025225383356,Neutral,10
42.54118351192921,23.813803754464637,15.996772670092959,Neutral,3
46.75347061062546,8.702658576772393,29.50650685635676,Warm,4
51.1411747828686,19.870165125832155,9.5413451144115,Warm,4
65.8025477606391,6.695840320916064,27.51598618662906,Warm,7
34.90113813045061,24.912622189977668,14.329491200310898,Cool,1
64.41311221052747,13.737014052303591,10.132167379152373,Warm,7
59.772617984435016,22.473542283726776,10.16310085238623,Warm,6
74.56141953956926,23.47462791753552,23.54639672030236,Cool,9
73.85372387306481,17.882984429518316,25.67556854538077,Warm,8
42.34475707562651,13.646924528066947,12.10531132046128,Cool,3
48.039566830209836,17.342118888573125,27.73349933595633,Cool,4
73.62259340284092,9.070710449636097,24.975477449690718,Neutral,8
32.751067647801506,19.815372355084087,8.711908311425804,Warm,1
74.34591975607322,10.896344766935337,11.958424109720085,Cool,9
61.456619273069144,21.63394087351547,22.59885886941258,Warm,6
57.30783118099913,8.53793901647968,10.657453105736955,Cool,5
69.8031675968653,22.75635280671638,18.087352807419595,Neutral,8
83.40217755323646,14.476196567958933,14.344281934890724,Warm,10
77.26259548245112,5.975326376262808,19.22195011478719,Cool,9
59.05345884469792,11.603119006312088,32.91030144153686,Cool,6
59.01578504301555,14.110033904384405,17.54389182846623,Neutral,6
69.19303526872376,7.476920534116349,13.334009453318913,Cool,8
47.733590312724196,12.566951633652938,18.540164043267755,Neutral,4
51.61144120407342,15.739488457868271,25.052125942498055,Warm,4
79.17242279078799,14.146332197856406,18.761099051891446,Neutral,9
43.87040427417844,17.364361266325222,12.613964859531777,Warm,3
84.7528359161149,20.70379086296817,34.10995243191594,Warm,10
72.34543212467312,22.819477693814076,8.358592493381662,Cool,8
35.31637423189582,24.622358157358715,17.31726112885731,Cool,1
74.57354686577595,17.878159141355294,32.629622393101194,Cool,9
68.6365643435217,10.141253843784174,30.049691566443837,Cool,8
33.7133965541983,16.906065318549782,13.953615112762472,Cool,1
38.32801217399194,21.437201185807126,15.559435528827674,Warm,2
68.76780612287095,19.51959819970591,31.825241946998144,Warm,8
63.8340838492586,6.380738738227498,24.221388032169717,Cool,7
32.78470057351865,17.390524000726067,15.588343254506007,Cool,1
34.647103129837035,20.13460334137136,28.864828330957135,Cool,1
57.26154604601486,14.72884774283749,26.56079524540342,Neutral,5
69.44957969885287,5.6194120684502025,21.676849997530773,Neutral,8
63.996022956698376,24.693394790490164,25.66589891277397,Warm,7
65.50818294713623,9.972097692266127,25.15373036112467,Cool,7
48.98362669514383,5.831579196931875,11.591264570497877,Cool,4
45.39798305810729,21.74026656727344,12.525718839784577,Warm,3
78.64658100860976,17.448272831319933,11.556305771635525,Warm,9
84.49476131029871,11.746910935381853,27.15166236876046,Warm,10
49.06117009715331,24.113029964595068,12.886377723156224,Warm,4
84.62356409215353,17.80894547986506,12.71919467285088,Cool,10
54.613170500493474,21.053124883044397,30.49084174093101,Neutral,5
61.24931579261,17.25879164989051,22.129900042258015,Warm,6
80.31653809548602,8.682026467219139,18.97097023602173,Cool,10
66.11306553779748,10.185935177315475,16.13416204052001,Warm,7
82.67557767315294,24.57962230349618,27.679258941288566,Warm,10
62.89333641287395,5.9921181669896555,20.037289845329436,Cool,6
65.84474302582723,21.500988203601242,28.68374896645317,Warm,7
42.04755767449097,6.1071963387681905,19.20789377508318,Neutral,3
37.78185932615049,10.640691451426129,22.380666194285624,Warm,2
82.25316978840674,11.386337600427481,12.438602476867182,Neutral,10
61.160117395760636,10.950969026376411,31.812049474225386,Warm,6
52.475516591092195,23.894640445828205,34.319415377963146,Warm,5
55.83400397783489,21.493619318502983,14.373362510354527,Warm,5
49.114094192799485,23.216484406607922,8.842766129146185,Neutral,4
39.199375273310686,18.190215372815402,34.188016184320155,Cool,2
62.18598288950356,17.00502820199166,25.85625233150756,Cool,6
62.12775563579644,23.63825465194912,23.58439315340916,Neutral,6
61.82429823754378,7.366723818467746,28.356971397113167,Warm,6
37.78051491570893,9.069454849951917,9.689250739925193,Cool,2
58.86851671832947,16.966121513920378,18.24545727602355,Neutral,6
80.997405672052,10.362864592238417,12.38779876303132,Cool,10
69.88267041538089,17.29082036442631,32.44368936615442,Neutral,8
61.44665451046181,22.078857642837058,32.911418769296446,Cool,6
84.71544233672614,16.923653388047537,16.8442899358974,Neutral,10
63.12959833800027,8.581898786563631,9.219086839131883,Cool,7
83.82186604324795,13.489856653530703,24.462121279492514,Neutral,10
40.7107908506719,18.84717844922116,18.112802571248693,Cool,2
50.33509074697424,9.415392255775208,9.301725049235014,Warm,4
66.64188953117129,8.376200115691283,33.18742763341909,Cool,7
30.286934496559304,18.992791392442435,13.014792944140012,Cool,1
76.1671650471998,10.046454885274905,24.639850205561906,Cool,9
76.5516575398498,15.508639966192845,23.98168891931489,Neutral,9
52.78714357477638,9.732662629400178,27.079348087221216,Neutral,5
65.01793373566949,14.214672004833478,12.909076626608147,Cool,7
33.88067463233161,8.75840761630646,13.905164608736747,Cool,1
79.14522862413666,5.780128415256362,25.980573484172535,Cool,9
53.70882525417065,24.823372522739533,9.949357042437748,Warm,5
33.558736312452,12.497411590474082,33.097286894691294,Warm,1
61.80331146120738,17.712906439052265,25.03080134466076,Cool,6
75.30209788091081,19.06554455464903,34.583549202155055,Cool,9
65.31361316039947,18.188464936998326,26.280990241778095,Neutral,7
70.6049524157727,13.112387805108847,26.539561430559004,Neutral,8
64.05347130003227,12.046541085050785,30.522430921627915,Cool,7
43.79688857669154,17.07585514572236,12.619321105143374,Neutral,3
67.30606356062799,14.780968008985663,28.288429573345173,Cool,7
64.72418409220388,9.978870495937455,29.636505573296713,Neutral,7
75.57150983175376,9.647686461120957,21.47018294247043,Warm,9
44.475230541817076,5.106269513366919,26.01473310424289,Cool,3
39.19674358603862,5.361621844113708,8.269169337831999,Neutral,2
56.95943048669331,23.885329782268677,20.97368757596138,Warm,5
41.35390267690521,24.320429182604173,20.881965077736005,Neutral,3
72.56860794001632,7.03784776132027,23.662398536075273,Warm,8
39.546156168956706,22.129796823766444,15.521939153862883,Warm,2
64.16449426258366,13.88366813756733,20.78276280312558,Cool,7
44.192803409868915,22.139002597387762,31.192474772299946,Neutral,3
30.248817433917843,20.792362855891078,32.21266646491348,Warm,1
41.33326707814573,16.715511625469265,17.83528624829804,Warm,3
78.1568060558762,21.42518840745691,8.201504791264924,Cool,9
64.92540498865488,13.069619380539992,19.75570073179329,Cool,7
77.7081375216735,6.599649655935096,33.4504621742837,Neutral,9
43.800600788188554,13.60686347378145,18.231809564937706,Neutral,3
42.72304692829343,12.647266621232557,28.547161539637994,Neutral,3
84.57767951988227,7.124276551769125,31.618078540727282,Cool,10
33.505356732380456,19.27214732526943,8.245650894580951,Neutral,1
71.02055971137504,14.057667208310233,18.97449338470595,Cool,8
48.736232939991275,5.775989094577749,31.041684805497425,Neutral,4
56.89174127345959,6.818708998260822,33.48911451358504,Neutral,5
60.023188581208444,22.13459893011795,14.74889249346638,Neutral,6
76.67069165287504,24.15942132964908,14.627270488551122,Cool,9
58.08185863416227,17.31726376364609,13.404056594609873,Warm,6
69.36913903282128,21.796045712712345,8.48617700121227,Warm,8
30.082831756854034,18.203947534354626,18.706655122674295,Warm,1
73.20314281735511,16.291881625806433,29.33224774922882,Cool,8
49.26731616060538,19.953036491299557,17.58486812697643,Neutral,4
65.96549948729734,6.130313815935146,14.942199607964753,Neutral,7
77.3727133874774,21.179554992274173,26.62194144127045,Neutral,9
56.56368305618733,9.599092117821723,11.245644495006427,Warm,5
35.60029741547748,23.680659822612785,14.229833935590452,Neutral,2
61.225571380362375,6.363732395309254,16.174928463343115,Cool,6
40.535980816208976,16.64289605629484,27.669336213880886,Neutral,2
64.60638016715471,15.767899585739153,13.3051481078177,Cool,7
84.432788642377,21.119402573419077,15.144122020787808,Neutral,10
46.085823890840246,18.51325804414146,15.051385677793228,Cool,3
33.90354896977844,17.474861697280183,9.33958808014861,Cool,1
50.80803806491489,15.367992532661303,15.232586736070902,Neutral,4
53.2958187327115,15.028829473958215,25.976178839659518,Neutral,5
36.9100918748249,12.188476536616342,31.793967829601314,Neutral,2
32.30119323583632,15.762420200796264,10.412177361880405,Neutral,1
56.31032403176215,21.33586739148695,34.02573232597609,Neutral,5
58.39007566615462,20.054332791152824,20.815033645244974,Warm,6
77.59555633417287,13.782996332674966,32.033810709692396,Warm,9
75.50018319554472,22.916314631203893,16.340778516781683,Cool,9
30.329727222144342,20.493052395860353,26.741554657358396,Neutral,1
73.58127656629036,12.090964176572147,12.31099143291307,Cool,8
36.413115275378246,5.90608019544089,12.652636522444006,Warm,2
49.99994398772399,19.941565342580578,25.386827645085564,Cool,4
51.62980603107546,7.525669451691379,19.442820999686504,Neutral,4
60.132375173143764,7.707081645553711,34.87681293716537,Warm,6
73.13220596834503,15.451531986734903,28.44737559262985,Warm,8
80.4404711048367,21.923877323087467,12.594121310901956,Neutral,10
71.386742755556,5.532167321553683,32.700738045994676,Cool,8
53.07959504479509,21.24827315247801,26.05633787014497,Neutral,5
65.055899553566,12.53733760694377,18.252909930184515,Cool,7
37.70276800112655,20.658472285151447,17.02082560633721,Neutral,2
42.055401778159535,7.4096364487693585,9.412987147117896,Neutral,3
30.77218126874984,20.017421355829946,29.307623442398135,Warm,1
65.56706436770253,7.306021806780986,29.63703145751819,Neutral,7
35.91285741899862,20.558188134970734,8.229380622394658,Neutral,2
84.37207179706743,9.117639763566423,11.493276658100925,Cool,10
52.50921280647749,7.056851843149534,12.78314512701089,Cool,5
64.78395633326775,20.69793954222935,26.10977242145752,Warm,7
77.48376632100481,21.069654865937693,8.244038665140888,Warm,9
66.90750677784337,5.018868305352622,12.097058649732414,Cool,7
56.91346707891686,19.57556108901295,33.91435755093096,Cool,5
51.26470217242971,10.685765781909186,9.446567109400014,Neutral,4
67.72168108894553,9.394455002207938,23.941504783913068,Neutral,7
61.22993885189955,7.173650787493841,9.077908379221283,Cool,6
61.75818460844362,6.106647743266922,21.48969712396657,Neutral,6
53.80490892236357,13.132730537699409,18.927058606887595,Neutral,5
65.18997453996158,9.412239054224225,10.989456019810524,Warm,7
82.14968115525208,15.929527220507529,20.098308156643064,Cool,10
66.59590412171234,7.607033594295835,27.224214952350394,Neutral,7
72.30357725226642,12.902618152230065,27.240775993659845,Warm,8
57.874319949317425,22.472370574744307,16.51482106818517,Cool,6
67.84303982733867,8.728396097079491,31.477409139004454,Cool,7
79.87513024288498,13.33008863807758,9.475129340026252,Warm,10
51.2815578733811,14.772863808093316,8.820450611814595,Warm,4
42.04046108004032,16.2428950765517,8.435365452049801,Neutral,3
50.63226212001736,14.808981934718998,9.095814227636767,Neutral,4
71.93606870396322,16.547068024393354,27.46847584424254,Cool,8
32.79777765599781,11.57329090739832,12.338397078008004,Warm,1
63.67504344943934,8.722028356925547,28.06621636575329,Warm,7
32.0343992401097,7.522753160323042,22.67407957174139,Neutral,1
53.99614632730651,10.881349243535556,15.48086974226179,Cool,5
32.9951067323754,20.965903579335503,19.20012656311696,Warm,1
42.47912312532078,21.175988890023014,33.78972933290957,Neutral,3
63.7057085827928,7.464949162651029,32.53831543835528,Cool,7
59.76034136818218,8.93376394625646,9.51805596097625,Cool,6
64.8518252172515,11.765350119889968,25.73306282755594,Warm,7
31.987059845128897,24.628428498440506,30.82390934359562,Neutral,1
83.25250289311919,7.939254191764194,16.36427219864568,Warm,10
39.963290774834526,16.267907014252803,12.684393359585595,Cool,2
60.999674690425955,12.901066757135919,16.22124145755882,Cool,6
32.69047023018316,6.3394722405054305,13.68368737096426,Cool,1
44.2332830588,6.87963879681738,22.99665605127094,Warm,3
83.40900266004985,17.78215693989413,19.23634555296626,Cool,10
68.67624895085999,18.075558459123126,11.427273557202762,Neutral,8
48.00794827289902,5.022241883923748,21.653812082097097,Cool,4
37.427653651669054,5.746963774984288,24.366715130173763,Warm,2
72.76452095425148,17.991120135139234,25.897214266135972,Cool,8
32.184429700581354,15.59067230044915,9.963879067984305,Neutral,1
60.254843065581,13.210455687028556,13.360657189441445,Neutral,6
70.91358314852774,20.911567525151728,29.738218636375954,Cool,8
52.15708890805994,18.272494415345992,30.746530884560528,Neutral,5
78.6481748492671,5.668471448710076,27.374157331510464,Cool,9
66.48014297525413,19.569813543232264,34.555079763311,Warm,7
43.99065762199142,5.622981855867821,20.374737053864536,Cool,3
38.88621853293064,19.03933754515407,9.522138409575032,Warm,2
53.3126700377369,16.643409203525465,10.535319326314296,Warm,5
49.25108799044933,6.339821887916952,28.532544369453802,Neutral,4
70.42506175575078,12.762429135369942,11.416723402302186,Neutral,8
53.853460003036304,21.895664562337753,9.976289941747979,Warm,5
50.589449057137685,18.593944336666905,17.57767103171574,Cool,4
57.19810447246711,18.78175307496459,33.368351903679475,Cool,5
48.943735668784214,23.161673741197088,18.076598965838425,Neutral,4
57.45553411595264,18.236691702279963,23.4943779412816,Cool,5
48.37572090635538,20.59033402848127,30.367844115352753,Cool,4
34.211585436612836,5.908927606829158,18.596017900411155,Warm,1
67.21934184175598,19.75016718918014,21.08679975251127,Warm,7
60.72320868347473,14.188935368119733,34.011649723765856,Warm,6
46.774539157086565,7.621597234094062,23.050468106093835,Neutral,4
33.68028471249317,10.540250486519575,20.061292235980048,Cool,1
37.821735362503205,5.779586413222608,15.869444664332434,Cool,2
61.70699242424635,5.4838352778271044,26.999521391441487,Warm,6
70.63925058288561,6.612030275142493,24.016982392899376,Warm,8
67.74780799256942,21.06266177872492,33.461559160434874,Neutral,7
75.79076403477754,15.374956942294189,14.577599383519246,Cool,9
30.67840933365807,20.90372389537407,28.388705903187713,Warm,1
64.17085829086778,22.466458317216155,8.340403039345494,Warm,7
34.337811694439246,24.813583141315316,11.388130013577069,Cool,1
39.753826066404926,11.40597484993485,16.174725405670475,Neutral,2
61.540731473449505,13.788099793889044,13.501694396447606,Warm,6
57.78637368467762,16.123813852600232,23.83884579365889,Cool,6
53.260386639204825,11.47060824970983,9.314760906798103,Cool,5
63.3808940921912,24.462894228538172,15.572507053525616,Neutral,7
63.863259110535815,6.080952546994531,29.016041422728264,Neutral,7
78.06310215460519,14.557347098262717,14.384822630444752,Cool,9
74.00388556132033,13.085794945097382,9.145402051586075,Warm,9
71.1176569272796,14.41524784775206,10.369868681332896,Neutral,8
39.471283818275644,19.748521715413546,31.88384598219957,Cool,2
80.80256831655512,20.351352570358365,22.10777488931089,Warm,10
69.87060020104704,18.045280118875404,27.036708673545235,Neutral,8
56.67902406559246,12.209490102831078,18.57704616518151,Cool,5
45.49119858574384,24.247306329090566,23.45500860112966,Neutral,3
74.94962342935415,19.47161400879962,31.035670423461507,Neutral,9
37.64589112932269,19.826174167015246,29.8114491993188,Neutral,2
49.656847536159944,17.525185493248536,34.348513295155485,Neutral,4
36.41312783039568,24.034048127810742,34.11785900654368,Neutral,2
38.76673364636139,22.762363778680715,20.637864464325833,Cool,2
47.67653503996579,14.21737470539304,12.719241306219265,Neutral,4
67.68991577628248,17.85130399070383,15.561007897863215,Warm,7
61.992282156312044,15.0714014880711,26.99526518490132,Neutral,6
40.281658248328526,19.468873247098237,15.251178521248349,Cool,2
65.77612981962389,18.139103125342793,22.079033604176914,Warm,7
58.166345630954325,8.285736865448186,21.224218435682502,Cool,6
48.57747275305518,9.894901592738545,33.53591735922845,Neutral,4
31.586947804091984,12.00373048663922,23.096689724500145,Neutral,1
60.21879099211634,14.764822740435564,11.759625020175068,Warm,6
39.34947190241337,20.15692220928738,34.46087953270788,Warm,2
65.45757307188141,13.258223791784264,11.419708566874236,Neutral,7
45.65454385060159,22.79826752725725,30.37362846519381,Cool,3
52.536582494217036,5.9412239575389485,10.11513187957418,Neutral,5
78.57091653283585,17.155042445054452,14.055924048696216,Warm,9
55.97476022871986,10.089626632365205,34.71664400137671,Cool,5
61.027776833621836,10.959544709916875,32.279720793808465,Cool,6
71.28399329234152,8.710519505154384,8.529484376804847,Neutral,8
38.84180984227046,21.436618931707187,33.03234211034013,Cool,2
43.623988289499806,7.062477376718652,10.34684777836044,Warm,3
59.15351022078582,23.434533389033227,17.707664902040094,Neutral,6
84.35690368362064,21.0887441535901,22.75758283487196,Warm,10
51.78326911334711,23.99922367900451,21.45128434423475,Warm,4
30.871254182522993,23.72309548321562,32.59503398133374,Warm,1
82.83744950518862,14.281903189070078,27.28945242992354,Warm,10
79.90276778317914,11.42991402495764,25.127819599535552,Warm,10
61.56852452088239,7.669599448318875,26.030726447112976,Warm,6
77.9020210755495,18.14706964340257,16.206447830885736,Warm,9
53.49606960445346,18.090224285622703,31.510343159105997,Warm,5
31.702102818608836,20.230212634349446,14.963376330213375,Warm,1
31.354346550816125,17.636744243395984,10.748126760750901,Warm,1
65.16334268095807,21.37738541040943,27.41962041554746,Cool,7
54.97555011819383,5.49173832917603,24.681875485432773,Warm,5
56.99123818453469,22.372463359112217,14.41369153360684,Warm,5
32.358058253354315,13.006597368215164,10.288686169510996,Neutral,1
38.0749791488357,11.505812367234956,20.59008414937511,Cool,2
50.953076927642364,9.206371125715872,33.40376457809852,Cool,4
38.16189002944651,13.216327911348555,23.39505482659472,Neutral,2
33.630331199713154,10.438920788368975,11.861030311974613,Cool,1
72.9597095586409,14.030940456348489,21.00960584655897,Neutral,8
80.40066307778278,6.952200762179832,12.047549837672772,Cool,10
56.67354040902125,22.45718843131329,30.426814531658366,Cool,5
82.95147366684077,5.980092899425471,20.18051188454172,Cool,10
43.59130590721891,18.841472940487378,34.281330717450174,Cool,3
64.00695180916998,18.921597231340783,14.743092839192592,Cool,7
67.6287523666436,21.018774430828607,10.688652265580782,Cool,7
38.965024240540544,20.639199543159183,32.017021398181605,Cool,2
67.28512843306537,20.97428383309149,34.59472071580363,Warm,7
63.09487128623147,20.149381014462058,11.396663081343386,Neutral,7
47.51710952734099,16.84965987803193,15.229906494311173,Neutral,4
48.707425748130625,8.830426441002963,8.010841688684177,Neutral,4
47.8520620595512,23.59740964587758,15.417035885792878,Neutral,4
50.20429802844342,18.5929456538614,29.321859692846935,Warm,4
74.22737504943208,7.134236382047085,15.159610011950601,Cool,9
54.77130582527796,11.917661139059135,26.160257192078408,Warm,5
82.79975779999879,13.980755207399234,8.539269179606759,Cool,10
30.792388408629037,24.767411334431422,17.33192999997629,Neutral,1
82.04613463506617,22.700306490945174,27.451233865493258,Neutral,10
79.84934088834204,15.061679015596727,11.199570837150091,Warm,10
56.127027464686876,13.20047573483486,11.265937880439292,Neutral,5
43.58867506851971,16.38460424182896,29.791889548626845,Neutral,3
57.55471372765672,17.142705617671538,19.091297869989518,Cool,6
37.5469870882731,18.49572604334821,26.319499143901222,Cool,2
51.20290288785764,7.6202923730093115,9.792944543433428,Neutral,4
47.09777565904898,24.386436245683576,19.315685768761302,Cool,4
73.40255653488242,22.246698328794633,16.991206092410593,Neutral,8
40.94409267507096,22.109211680220145,10.048309858933926,Warm,2
48.265200478129216,12.131923519724113,17.669772346286898,Cool,4
71.75318140886408,7.873752503684255,24.027484700053186,Neutral,8
55.47343446972344,16.12929274697644,20.736975612997853,Cool,5
78.58145877343763,24.148960380761924,12.47524405514421,Warm,9
76.40518844140377,6.320196882804831,13.132906544160646,Warm,9
59.26481652875755,11.556763977000681,13.645628843919585,Cool,6
38.968499682166275,19.52182667445323,31.669647271775315,Warm,2
57.45096655629089,13.160809232056332,22.596496846767685,Neutral,5
51.031762076169535,20.876362078160792,23.57850353527741,Cool,4
68.06624634284883,12.441645099257919,11.51953451116817,Cool,7
63.009379406757546,17.11398480919751,33.66637203265657,Neutral,7
32.81020186990183,6.195245483567689,14.462985581235252,Neutral,1
58.88036880951523,6.025269183519963,34.53956574797692,Cool,6
32.57540861558174,9.22463662945862,13.73607648427777,Cool,1
42.12180569346626,15.9123357863187,10.207493862619542,Warm,3
72.6794331513145,6.341874652597575,19.200885377134735,Neutral,8
83.22611779268908,15.889646656005258,21.629481154222262,Warm,10
65.75018253155677,9.30403744034475,14.668427574943994,Warm,7
71.34447659956926,13.50004828246395,30.4582031049993,Neutral,8
30.777536986795937,22.913495552375572,9.684639852153484,Cool,1
31.53851943875385,16.863164380789364,33.19653736950127,Cool,1
54.50945403256081,23.36795084163116,33.54121402583118,Cool,5
68.61117318789812,9.492312236877039,18.27134020270418,Warm,8
75.08663508887248,18.754440848611214,21.516296421177103,Warm,9
37.871346474483566,19.049681679742186,29.88493993110949,Warm,2
31.699552570911962,12.788098779577506,11.966891936761812,Cool,1
52.83184274556564,10.690827713538676,29.577265219829115,Cool,5
53.34743305533178,15.18226770375044,17.943977626704157,Neutral,5
58.62675842000442,18.925775517562794,21.97821437138721,Warm,6
58.67599933359088,11.332048696548258,22.552483610153253,Neutral,6
54.50217329739221,20.22055805004056,25.25623832101851,Warm,5
55.9318132352378,20.371626618264038,10.32556775471937,Cool,5
78.17201627914147,24.681789279330285,26.3667685849201,Cool,9
69.8093965018943,13.252436816972475,16.777808416655873,Warm,8
32.557861855309376,11.759903137030715,34.992377178725526,Warm,1
45.424567790198445,11.826372919001042,9.305793198317083,Cool,3
63.639301770811144,10.461416199456249,10.606430695276902,Warm,7
84.56342601626329,24.52027646558427,26.824653311560194,Warm,10
70.73941739146625,17.365700420274397,21.966348583366383,Cool,8
49.11986917964108,8.012219061370383,21.305096338353806,Neutral,4
40.68268832021304,24.243450969490837,17.419443196660872,Warm,2
76.87928880295482,6.5121008123350155,31.291292721027833,Warm,9
30.842641160211585,20.67476502150473,22.881318971742047,Cool,1
71.06374287157854,21.085223087569002,11.797640159309001,Neutral,8
44.435070862218105,15.997538423124208,29.805898478200326,Neutral,3
50.19518991548942,12.686532943193633,12.917183723594881,Warm,4
64.24105655163262,18.206054394026765,9.681373858810911,Warm,7
47.865798055190446,17.67423199531058,23.282497471971165,Cool,4
60.635619143134825,10.043457549910599,18.79954149392635,Cool,6
36.12227536300047,23.16456977400646,20.257727602391874,Cool,2
63.78908321913674,11.744040703379055,34.88666393005781,Neutral,7
54.95306058025066,17.992932979847367,20.490819831961538,Warm,5
68.1891762395041,11.15358178955897,28.530801816762033,Cool,7
37.54018534843292,13.579880547500366,26.33576261690122,Warm,2
57.5842882365946,6.71588569798979,22.407657145348693,Neutral,6
47.60734057464491,17.584383860165843,14.86197656345099,Neutral,4
30.135812423705566,12.655975288727756,15.714104326844039,Cool,1
79.717590285711,10.685481858550334,23.229998778504978,Warm,10
77.13679066243614,17.929174832758612,27.63053256361553,Warm,9
34.69361091320472,20.330300990651693,30.682918117858396,Cool,1
48.87595463159522,7.949078348522698,18.08300396092676,Neutral,4
83.43333611310828,7.59714026835762,24.819759192951306,Cool,10
33.630829072672505,22.91046456992401,11.44466817548022,Warm,1
70.21709949294114,19.441418764054742,34.43583332640917,Warm,8
66.18815313235797,22.53301523656401,24.76507132191764,Warm,7
33.757018481887485,17.11275778646823,34.92542329739727,Cool,1
47.1703523274481,23.464474939704573,18.699486087275915,Neutral,4
61.4229321076812,10.650817273248872,20.776756045878766,Neutral,6
40.36406607153699,13.83061002746754,11.025050358537413,Warm,2
67.0289107985441,5.88291124174911,29.466967791891427,Neutral,7
73.57434505829637,6.827064854471116,21.17330527254115,Cool,8
67.72193307951643,11.74661217691531,33.11446047728885,Cool,7
81.2011496169724,22.998190867093435,17.645533140593678,Neutral,10
42.88225156752232,12.462452368447671,30.89894934542201,Cool,3
36.84104976325554,15.226847977218757,30.63487502720072,Warm,2
77.15130813262492,8.410607787875506,13.482906008841677,Neutral,9
77.62808337246562,21.564255157731886,11.318601928640614,Neutral,9
38.16162935909203,13.17399124541868,15.30845731614674,Neutral,2
51.84862315865537,14.741650886471561,25.263433379260643,Neutral,4
75.57995526532044,24.281568329802163,20.861064799129668,Warm,9
84.35253501314594,9.274733759638213,33.4706470651668,Neutral,10
79.03829889551861,14.857291688948933,33.709988213835054,Warm,9
66.27441050686498,19.577410189771918,15.818733026109632,Neutral,7
59.84540446615859,23.18859007371753,13.01597777686511,Cool,6
46.28024502117966,9.409724181403508,17.340244798767998,Warm,3
61.92330520305634,22.634346127907925,14.94886737684412,Neutral,6
74.22905326512638,20.073322758191626,24.104813593686714,Neutral,9
43.10517051841123,13.642324736038587,31.983349305810663,Neutral,3
84.7501115262134,16.5958568766591,28.97417691548759,Cool,10
47.678169930815,6.522617189806004,16.780131734066764,Warm,4
77.65690197019661,13.78261321609701,22.4395855895922,Cool,9
34.51763380496038,12.044619501414907,19.930050118458727,Neutral,1
65.28027187837463,22.836404228132256,26.724765600250652,Neutral,7
33.65163925148116,24.37629381155609,25.87022842980515,Neutral,1
