L,a,b,Undertone,MST_Class,normal_pct,oily_pct,dry_pct
67.3317718662119,18.227412221408287,20.481980147016397,Warm,7,18.17,32.78,49.05
32.41290440227647,11.394416986797085,15.252171188694131,Neutral,1,72.42,15.36,12.22
46.23969197654905,6.137627955552931,8.68037556016888,Cool,3,55.73,26.18,18.09
58.64121522869221,8.376672133051402,10.558748717934035,Neutral,6,57.31,15.94,26.75
67.03930155810569,9.113745243911104,28.432290653593142,Warm,7,58.25,15.18,26.57
48.14858389643378,22.675717699268517,19.842616318118942,Warm,4,71.62,10.05,18.33
40.698671808344926,14.469435415611311,25.303618109686795,Warm,2,56.08,23.06,20.86
59.36064514663087,7.06789873260083,33.61366018438075,Neutral,6,37.31,52.03,10.66
64.00237522627343,5.260204268517454,10.950545024940318,Neutral,7,53.25,12.43,34.32
39.82760571786507,20.287067728728548,14.411921032310952,Cool,2,72.94,6.1,20.96
40.80167000272419,9.435589838670928,34.806467555413334,Neutral,2,29.05,22.15,48.8
46.35790873530197,24.768419879269626,24.071202783423843,Cool,3,53.25,20.69,26.06
65.9577549877025,13.03752542473479,25.354990163958053,Cool,7,48.21,19.0,32.79
52.648578872781,18.786208242053807,33.63037386863166,Cool,5,34.67,36.86,28.47
76.65158654254066,22.172002139649965,29.00559423241529,Cool,9,35.31,21.73,42.96
52.14829131609067,17.819310561975154,17.660903732061012,Cool,5,48.53,16.88,34.59
61.62199546985787,7.9490505341256785,31.34321745711209,Warm,6,48.12,30.05,21.83
62.97997310044905,10.24070009013749,28.42654175437328,Neutral,6,53.82,37.85,8.33
52.53292515496864,20.591689471335066,34.66653822087356,Warm,5,31.82,31.95,36.23
66.46049087624311,12.7361448410376,18.973246487498503,Cool,7,29.18,17.12,53.7
50.41170407107661,21.711434101812973,20.283670974733997,Neutral,4,19.29,19.47,61.24
46.21576160677282,13.191218545250186,20.422770917057576,Neutral,3,29.58,31.67,38.75
30.838895251923383,20.238687514861944,12.103464926799385,Neutral,1,82.13,9.83,8.04
41.06876090031038,16.146743391460163,9.081596214368751,Cool,3,64.53,9.13,26.34
79.08845222769224,5.9861797421964935,34.39083097350833,Cool,9,37.22,30.22,32.56
62.80375403407593,10.961324023400085,24.83124828091749,Cool,6,64.81,15.87,19.32
84.1144868176419,22.47150611519469,21.58284471106476,Neutral,10,27.98,49.93,22.09
71.96396878190166,12.863408691285285,10.264590940904329,Neutral,8,41.17,46.91,11.92
53.89026387385946,5.899936424708487,13.84098499603233,Cool,5,44.74,21.22,34.04
57.30973769298672,21.388557073407306,10.952609383955927,Neutral,5,55.74,19.1,25.16
58.7161791888744,11.472204382990824,23.406463159248403,Warm,6,52.02,26.51,21.47
72.35797735830305,18.556264006200884,34.1048284945807,Warm,8,31.35,35.73,32.92
35.890961149071245,6.066959939777954,15.168403000584952,Cool,2,18.93,68.14,12.93
53.56259761421697,18.46184261822434,24.248781816527075,Cool,5,53.78,38.98,7.24
79.1701248437159,22.54240935324576,27.76991857043,Cool,9,36.05,61.99,1.96
31.46508171009576,15.852892694151532,14.678398747066336,Warm,1,79.7,1.77,18.53
78.93402617394972,12.960105859090056,18.37758604015164,Warm,9,13.72,33.87,52.41
75.13712828779457,14.04646955268592,14.87745351235382,Neutral,9,47.7,37.1,15.2
73.9343476022665,24.15579601976408,30.0624598344208,Warm,8,8.76,36.59,54.65
78.03313709646697,19.207030014246644,10.386718112962477,Cool,9,57.64,25.0,17.36
73.62488381228778,24.3665392019851,33.57312927217158,Cool,8,46.83,39.05,14.12
53.72421104211769,11.298368891777915,17.055033367871488,Cool,5,58.47,24.87,16.66
55.41274910524375,8.124030158611985,22.913885721065327,Cool,5,48.15,10.28,41.57
36.60228740609402,16.816665211380215,11.487304209090365,Warm,2,34.69,26.82,38.49
60.30247821285402,15.978650489986752,34.45282703889421,Neutral,6,71.75,20.16,8.09
38.86339414782363,20.0474905887536,15.697569554733873,Warm,2,33.92,26.58,39.5
45.99843962808748,18.276489497054506,24.337417000594534,Cool,3,26.28,9.11,64.61
62.33547014184918,14.929223047105996,13.00391484727529,Warm,6,57.13,14.2,28.67
64.90072688150578,24.112989345329787,8.984448372291698,Cool,7,23.02,46.88,30.1
61.32710099619023,10.577438525219298,9.779088455863263,Neutral,6,30.84,47.68,21.48
76.86850442690607,19.704570362031923,17.055983964401367,Cool,9,59.28,20.43,20.29
71.12613383375343,8.201432699091459,27.42254780396728,Warm,8,68.99,28.8,2.21
60.401850534992406,14.809088170395697,32.868876130088694,Neutral,6,37.47,15.69,46.84
77.36529644003365,6.1242781091975695,15.705909848512407,Cool,9,26.28,57.27,16.45
47.79104653702362,22.32203090755669,22.58753011606037,Cool,4,47.56,10.03,42.41
51.53155473316289,10.439091187963976,9.675118257826966,Cool,4,33.49,20.54,45.97
66.56036895256884,10.856440734019294,28.84433686036974,Warm,7,64.78,7.64,27.58
56.06251872164623,9.365077757301282,25.785109938523654,Warm,5,41.36,22.61,36.03
68.30207745461865,17.19625523096234,23.70648124178387,Cool,7,46.09,39.68,14.23
77.5968814000087,20.636477266898712,28.82031602800094,Warm,9,11.29,42.09,46.62
80.39363366537151,19.306446210582717,21.663206695119587,Cool,10,60.29,23.02,16.69
75.30709055094401,18.536425977147918,9.349433773811326,Warm,9,42.58,20.03,37.39
40.92324522917789,6.825733535722671,23.411014226060622,Warm,2,52.4,9.66,37.94
67.74239348812456,11.408025722804298,24.266667602346192,Cool,7,17.71,38.14,44.15
70.96142066554263,9.234287442959417,34.67637697576638,Cool,8,34.21,11.6,54.19
79.80484714608431,12.119367816644733,25.381806418733607,Neutral,10,19.14,55.37,25.49
34.07023547660844,6.569127626845319,13.75003236074059,Warm,1,83.1,1.52,15.38
72.13170539236066,7.676567259993863,17.681618461171574,Warm,8,39.6,6.48,53.92
34.27012108269695,22.796727881766216,26.88725250086944,Neutral,1,82.22,13.71,4.07
84.38853152985733,10.50893359581018,34.472711540142924,Neutral,10,33.89,34.03,32.08
36.054015035423866,15.835219285351265,17.251418956108083,Cool,2,40.66,34.36,24.98
53.6714791426296,18.370933902279702,9.959519547207192,Neutral,5,68.01,11.18,20.81
48.64591584188072,10.009658934995269,14.919894134968876,Neutral,4,33.62,18.49,47.89
31.70469058045079,11.767357318504317,18.971892942491458,Neutral,1,28.86,51.55,19.59
40.59944804818065,15.968383259871253,16.474638411506703,Cool,2,24.21,51.64,24.15
43.422410256414736,17.748598029964132,23.14532523145543,Warm,3,59.31,19.85,20.84
58.40838874576436,9.99336017718372,9.73364130102862,Warm,6,25.41,55.56,19.03
64.7858733707628,21.03074223765979,28.50375308528502,Warm,7,42.21,53.17,4.62
80.69960341819503,16.470579029111466,15.017434439556489,Warm,10,82.31,6.43,11.26
81.49368209140569,8.336971564111552,22.514690727390885,Cool,10,61.22,16.6,22.18
82.88008082394245,16.789416061864937,33.13180715330857,Neutral,10,54.04,31.09,14.87
50.40891871531292,19.59778235407196,19.45299650514136,Neutral,4,37.98,26.44,35.58
68.75889590162812,6.947337875824422,16.695823450284703,Cool,8,50.47,33.86,15.67
78.33425732023605,7.076787722218551,34.3982459462885,Neutral,9,22.57,26.3,51.13
47.1415016490538,20.85324953503234,8.632689794919482,Neutral,4,59.65,22.63,17.72
50.2417382313897,16.131568570043065,9.189778262400296,Cool,4,56.17,5.26,38.57
52.74906541809798,22.72172217627033,25.502303657811844,Cool,5,55.52,15.75,28.73
55.95320851904736,16.314946131022918,30.58874567992677,Neutral,5,44.1,8.93,46.97
63.49634339900642,9.081287770932011,13.90683612709375,Cool,7,31.49,10.6,57.91
76.99864725938257,7.688702588162437,15.417003006293085,Warm,9,42.15,3.75,54.1
80.6301507994826,17.964183548971118,20.98122654085264,Neutral,10,52.09,39.3,8.61
75.83812927935158,19.718408127478977,34.49735002451456,Cool,9,49.38,26.95,23.67
67.217072541024,7.437784241607179,12.030236342069676,Neutral,7,65.54,20.15,14.31
40.20167828170459,19.999555969041417,16.862293853315165,Cool,2,45.48,14.21,40.31
52.440097413191,5.0048200937026905,9.184789385956076,Neutral,5,63.35,14.16,22.49
60.9622843311488,16.110991397712397,23.239247870053187,Cool,6,34.22,22.5,43.28
46.100948444378986,16.50718346258197,33.664386165769045,Cool,3,24.96,7.73,67.31
40.08089253992603,21.60405768691524,27.5876405481544,Neutral,2,18.18,11.68,70.14
83.90361343218797,10.271029589935557,30.16292325010448,Cool,10,48.66,9.15,42.19
64.15449690766322,14.652024713230414,18.631388822265983,Cool,7,68.99,0.38,30.63
39.5880274408494,9.15022990769758,10.036128751805284,Neutral,2,14.14,16.66,69.2
52.35655186632287,19.994514935670864,19.22591962672059,Neutral,5,47.66,36.72,15.62
57.31910756076867,9.562007558047704,8.622271386978401,Neutral,5,63.25,12.0,24.75
60.985501464870126,11.842652002237898,30.398277448565956,Cool,6,56.06,38.41,5.53
44.78901252937376,7.341288259637253,10.421924813400835,Neutral,3,44.62,4.68,50.7
37.539468639451954,12.208536542829725,8.942611921718044,Cool,2,54.11,35.77,10.12
79.40190569536968,12.434785898126606,34.4201876465068,Warm,9,16.15,43.79,40.06
78.74999364982776,9.555566832356028,29.074088674439587,Neutral,9,46.52,26.43,27.05
63.53078005847898,15.691184383126174,16.806596861462843,Cool,7,47.17,31.9,20.93
45.19502885266104,22.01163458188484,24.662914638308813,Warm,3,24.12,12.03,63.85
71.85342624257865,21.23539576180275,22.544948544723283,Warm,8,23.61,28.09,48.3
72.74941856858733,20.47982756305525,17.970580795819608,Warm,8,10.62,12.55,76.83
65.27414026359492,24.966950227858995,27.97741126070712,Warm,7,68.93,15.74,15.33
57.523953551989486,11.837443320773724,21.92109277163976,Warm,6,21.99,24.7,53.31
52.58833018326699,11.3750500586414,23.32360290306207,Warm,5,63.05,22.95,14.0
30.553304210317997,23.61514651207129,32.04423657997717,Warm,1,35.28,21.0,43.72
50.97253040386415,5.357478694668276,13.918777658667196,Warm,4,35.23,20.58,44.19
32.93970277052643,23.90034188496988,33.28739588791266,Neutral,1,58.79,20.42,20.79
37.36643594074748,16.323613824501418,19.830822557705304,Cool,2,38.79,12.55,48.66
57.67097774863117,7.510995797969542,30.48051787980554,Cool,6,52.15,21.48,26.37
40.97990912717108,22.022733430337137,16.35724563973085,Warm,2,54.68,44.26,1.06
60.28366303255604,5.839024468632726,14.447497707301562,Warm,6,43.96,40.13,15.91
66.03262508403843,20.921370507938747,18.393885511214044,Neutral,7,50.1,16.5,33.4
54.48396431879296,9.633434027668867,8.827617559556764,Warm,5,37.15,21.72,41.13
62.72418263188735,16.62849789738174,34.272224436882354,Neutral,6,51.77,29.64,18.59
73.7012113100107,16.70971876630071,25.37590732066027,Neutral,8,25.22,39.16,35.62
83.70108137921424,10.748191929311597,32.35238531222705,Warm,10,51.65,23.84,24.51
53.54834527306975,23.50496634831332,9.95606597045309,Warm,5,20.36,54.66,24.98
55.739583432710965,6.739735198228203,20.02324188507197,Warm,5,33.57,18.82,47.61
42.84230432991991,6.312521763556351,29.39857372577609,Neutral,3,47.91,32.13,19.96
52.58228110006324,9.674815840734883,11.650867470247078,Cool,5,42.59,8.22,49.19
57.696784376017774,10.946980147451017,31.223304724108523,Warm,6,52.29,9.12,38.59
60.309742883393845,13.80397995910981,20.42967332245201,Warm,6,48.12,13.33,38.55
72.56653717620102,12.77062296012084,10.150418483938678,Neutral,8,31.98,9.32,58.7
30.231849247933013,14.273968098799642,14.269742768964068,Warm,1,25.87,32.73,41.4
79.07652433355726,22.637096016413658,17.349183371274123,Neutral,9,57.95,22.32,19.73
53.92616896050382,12.951887959255885,29.81184043241398,Warm,5,39.09,36.1,24.81
82.70945118303241,11.477911051607585,20.73742035355361,Neutral,10,24.51,25.36,50.13
77.0163734643637,23.144863345541573,31.65989341014631,Neutral,9,53.26,11.97,34.77
46.27457899544222,9.10374285809614,17.831268534720646,Neutral,3,65.87,11.07,23.06
56.47243636588577,23.648879567547016,25.572354663211858,Neutral,5,54.26,16.95,28.79
74.94067100551327,20.74697696819414,25.78909591412474,Neutral,9,21.06,58.45,20.49
76.62320933319745,9.745087273142746,23.25011739793269,Neutral,9,76.62,7.04,16.34
83.91687219062973,10.04139773700343,25.21102522538336,Neutral,10,70.88,17.49,11.63
42.54118351192921,23.81380375446464,15.99677267009296,Neutral,3,12.34,51.29,36.37
46.75347061062546,8.702658576772393,29.50650685635676,Warm,4,38.14,49.12,12.74
51.1411747828686,19.870165125832155,9.5413451144115,Warm,4,12.02,20.93,67.05
65.8025477606391,6.695840320916064,27.51598618662906,Warm,7,40.18,53.05,6.77
34.90113813045061,24.912622189977668,14.329491200310898,Cool,1,24.15,47.51,28.34
64.41311221052747,13.737014052303593,10.132167379152373,Warm,7,26.89,39.17,33.94
59.772617984435016,22.473542283726776,10.16310085238623,Warm,6,62.79,2.09,35.12
74.56141953956926,23.47462791753552,23.54639672030236,Cool,9,57.69,4.75,37.56
73.85372387306481,17.882984429518316,25.67556854538077,Warm,8,68.55,22.33,9.12
42.34475707562651,13.646924528066949,12.10531132046128,Cool,3,13.81,75.37,10.82
48.03956683020984,17.342118888573125,27.73349933595633,Cool,4,37.7,53.28,9.02
73.62259340284092,9.070710449636096,24.97547744969072,Neutral,8,23.84,57.32,18.84
32.751067647801506,19.815372355084087,8.711908311425804,Warm,1,30.3,51.39,18.31
74.34591975607322,10.896344766935336,11.958424109720085,Cool,9,20.57,33.19,46.24
61.45661927306914,21.63394087351547,22.59885886941258,Warm,6,31.81,39.12,29.07
57.30783118099913,8.53793901647968,10.657453105736955,Cool,5,43.57,11.46,44.97
69.8031675968653,22.75635280671638,18.087352807419595,Neutral,8,63.38,8.62,28.0
83.40217755323646,14.476196567958931,14.344281934890724,Warm,10,50.56,20.99,28.45
77.26259548245112,5.975326376262808,19.22195011478719,Cool,9,17.3,45.73,36.97
59.05345884469792,11.603119006312088,32.91030144153686,Cool,6,63.99,7.06,28.95
59.01578504301555,14.110033904384403,17.54389182846623,Neutral,6,24.13,64.27,11.6
69.19303526872376,7.476920534116349,13.334009453318911,Cool,8,58.45,3.73,37.82
47.7335903127242,12.566951633652938,18.540164043267755,Neutral,4,23.36,47.99,28.65
51.61144120407342,15.739488457868273,25.05212594249805,Warm,4,15.5,35.18,49.32
79.17242279078799,14.146332197856406,18.76109905189145,Neutral,9,18.36,24.2,57.44
43.87040427417844,17.364361266325222,12.613964859531777,Warm,3,42.61,37.25,20.14
84.7528359161149,20.70379086296817,34.10995243191594,Warm,10,54.63,20.76,24.61
72.34543212467312,22.81947769381408,8.358592493381662,Cool,8,20.04,29.62,50.34
35.31637423189582,24.622358157358715,17.31726112885731,Cool,1,43.07,24.79,32.14
74.57354686577595,17.878159141355294,32.629622393101194,Cool,9,38.77,20.9,40.33
68.6365643435217,10.141253843784174,30.04969156644384,Cool,8,32.3,7.23,60.47
33.7133965541983,16.906065318549782,13.953615112762472,Cool,1,37.38,8.46,54.16
38.32801217399194,21.43720118580713,15.559435528827674,Warm,2,49.0,19.74,31.26
68.76780612287095,19.51959819970591,31.825241946998144,Warm,8,44.49,17.08,38.43
63.8340838492586,6.380738738227498,24.22138803216972,Cool,7,48.81,24.93,26.26
32.78470057351865,17.390524000726067,15.588343254506007,Cool,1,47.46,21.15,31.39
34.647103129837035,20.13460334137136,28.86482833095713,Cool,1,41.26,20.66,38.08
57.26154604601486,14.72884774283749,26.56079524540342,Neutral,5,50.03,45.04,4.93
69.44957969885287,5.6194120684502025,21.676849997530773,Neutral,8,34.34,15.66,50.0
63.996022956698376,24.693394790490164,25.66589891277397,Warm,7,15.5,31.56,52.94
65.50818294713623,9.972097692266129,25.15373036112467,Cool,7,36.19,19.33,44.48
48.98362669514383,5.831579196931875,11.591264570497875,Cool,4,48.82,34.77,16.41
45.39798305810729,21.74026656727344,12.525718839784576,Warm,3,26.6,28.55,44.85
78.64658100860976,17.448272831319933,11.556305771635524,Warm,9,27.99,41.8,30.21
84.49476131029871,11.746910935381852,27.15166236876046,Warm,10,42.45,44.56,12.99
49.06117009715331,24.113029964595068,12.886377723156224,Warm,4,44.36,14.38,41.26
84.62356409215353,17.80894547986506,12.71919467285088,Cool,10,30.25,59.67,10.08
54.613170500493474,21.0531248830444,30.49084174093101,Neutral,5,45.78,40.6,13.62
61.24931579261,17.25879164989051,22.12990004225801,Warm,6,14.33,34.46,51.21
80.31653809548602,8.682026467219139,18.97097023602173,Cool,10,34.79,16.87,48.34
66.11306553779748,10.185935177315477,16.13416204052001,Warm,7,46.4,32.61,20.99
82.67557767315294,24.57962230349618,27.67925894128857,Warm,10,61.48,12.47,26.05
62.89333641287395,5.992118166989656,20.03728984532944,Cool,6,40.72,29.83,29.45
65.84474302582723,21.50098820360124,28.68374896645317,Warm,7,38.62,33.04,28.34
42.04755767449097,6.107196338768191,19.20789377508318,Neutral,3,66.33,20.42,13.25
37.78185932615049,10.640691451426129,22.380666194285624,Warm,2,59.45,22.28,18.27
82.25316978840674,11.38633760042748,12.438602476867182,Neutral,10,40.39,16.6,43.01
61.16011739576064,10.950969026376413,31.812049474225383,Warm,6,50.44,12.23,37.33
52.4755165910922,23.894640445828205,34.319415377963146,Warm,5,63.46,16.24,20.3
55.83400397783489,21.493619318502983,14.373362510354529,Warm,5,88.74,7.0,4.26
49.114094192799485,23.21648440660792,8.842766129146185,Neutral,4,43.5,26.56,29.94
39.199375273310686,18.1902153728154,34.188016184320155,Cool,2,31.62,25.7,42.68
62.18598288950356,17.00502820199166,25.85625233150756,Cool,6,79.21,13.06,7.73
62.12775563579644,23.63825465194912,23.58439315340916,Neutral,6,54.13,32.78,13.09
61.82429823754378,7.366723818467746,28.356971397113167,Warm,6,6.92,18.2,74.88
37.78051491570893,9.069454849951915,9.689250739925193,Cool,2,48.45,30.27,21.28
58.86851671832947,16.966121513920378,18.24545727602355,Neutral,6,41.97,46.67,11.36
80.997405672052,10.362864592238417,12.38779876303132,Cool,10,70.05,5.9,24.05
69.88267041538089,17.29082036442631,32.44368936615442,Neutral,8,22.6,31.08,46.32
61.44665451046181,22.078857642837058,32.911418769296446,Cool,6,35.2,31.45,33.35
84.71544233672614,16.923653388047537,16.8442899358974,Neutral,10,24.38,21.63,53.99
63.12959833800027,8.581898786563631,9.219086839131885,Cool,7,21.17,54.27,24.56
83.82186604324795,13.489856653530705,24.462121279492514,Neutral,10,38.91,46.84,14.25
40.7107908506719,18.84717844922116,18.112802571248693,Cool,2,41.24,23.13,35.63
50.33509074697424,9.415392255775208,9.301725049235014,Warm,4,62.53,26.22,11.25
66.64188953117129,8.376200115691283,33.18742763341909,Cool,7,45.5,42.66,11.84
30.286934496559304,18.992791392442435,13.014792944140012,Cool,1,49.51,21.51,28.98
76.1671650471998,10.046454885274905,24.639850205561903,Cool,9,62.18,10.95,26.87
76.5516575398498,15.508639966192844,23.98168891931489,Neutral,9,51.31,34.63,14.06
52.78714357477638,9.732662629400178,27.079348087221216,Neutral,5,43.28,19.34,37.38
65.01793373566949,14.214672004833478,12.909076626608147,Cool,7,11.05,31.71,57.24
33.88067463233161,8.75840761630646,13.905164608736747,Cool,1,21.99,51.36,26.65
79.14522862413666,5.780128415256362,25.98057348417253,Cool,9,32.23,16.22,51.55
53.70882525417065,24.823372522739533,9.949357042437748,Warm,5,19.78,41.67,38.55
33.558736312452,12.497411590474082,33.097286894691294,Warm,1,53.73,39.55,6.72
61.80331146120738,17.712906439052265,25.03080134466076,Cool,6,32.5,22.21,45.29
75.30209788091081,19.06554455464903,34.583549202155055,Cool,9,49.43,22.85,27.72
65.31361316039947,18.18846493699833,26.280990241778092,Neutral,7,47.57,11.31,41.12
70.6049524157727,13.112387805108847,26.539561430559004,Neutral,8,72.14,1.02,26.84
64.05347130003227,12.046541085050784,30.522430921627915,Cool,7,20.9,24.97,54.13
43.79688857669154,17.07585514572236,12.619321105143374,Neutral,3,58.34,16.14,25.52
67.30606356062799,14.780968008985663,28.288429573345173,Cool,7,48.94,14.39,36.67
64.72418409220388,9.978870495937455,29.636505573296716,Neutral,7,16.77,24.58,58.65
75.57150983175376,9.647686461120957,21.47018294247043,Warm,9,47.29,32.36,20.35
44.47523054181708,5.106269513366919,26.01473310424289,Cool,3,16.58,26.25,57.17
39.19674358603862,5.361621844113708,8.269169337831999,Neutral,2,79.72,13.83,6.45
56.95943048669331,23.88532978226868,20.97368757596138,Warm,5,36.32,30.96,32.72
41.35390267690521,24.320429182604173,20.881965077736005,Neutral,3,38.24,26.2,35.56
72.56860794001632,7.03784776132027,23.662398536075276,Warm,8,39.17,14.04,46.79
39.54615616895671,22.129796823766444,15.521939153862885,Warm,2,38.82,9.37,51.81
64.16449426258366,13.88366813756733,20.78276280312558,Cool,7,86.63,9.07,4.3
44.19280340986892,22.13900259738776,31.192474772299946,Neutral,3,23.37,19.99,56.64
30.248817433917843,20.79236285589108,32.21266646491348,Warm,1,65.0,23.99,11.01
41.33326707814573,16.715511625469265,17.83528624829804,Warm,3,68.49,24.77,6.74
78.1568060558762,21.42518840745691,8.201504791264924,Cool,9,19.5,21.98,58.52
64.92540498865488,13.069619380539992,19.75570073179329,Cool,7,18.95,17.65,63.4
77.7081375216735,6.599649655935096,33.4504621742837,Neutral,9,36.6,26.43,36.97
43.80060078818856,13.60686347378145,18.231809564937706,Neutral,3,22.39,48.8,28.81
42.72304692829343,12.647266621232555,28.547161539637997,Neutral,3,26.96,44.19,28.85
84.57767951988227,7.124276551769125,31.61807854072728,Cool,10,44.62,41.76,13.62
33.505356732380456,19.27214732526943,8.245650894580951,Neutral,1,45.51,51.23,3.26
71.02055971137504,14.057667208310232,18.97449338470595,Cool,8,32.55,17.15,50.3
48.73623293999128,5.775989094577749,31.041684805497425,Neutral,4,54.55,21.35,24.1
56.89174127345959,6.818708998260822,33.48911451358504,Neutral,5,29.6,40.38,30.02
60.02318858120845,22.13459893011795,14.74889249346638,Neutral,6,29.31,15.06,55.63
76.67069165287504,24.15942132964908,14.627270488551122,Cool,9,45.44,23.87,30.69
58.08185863416227,17.31726376364609,13.404056594609871,Warm,6,45.92,28.47,25.61
69.36913903282128,21.796045712712345,8.48617700121227,Warm,8,36.51,47.16,16.33
30.082831756854038,18.203947534354626,18.70665512267429,Warm,1,66.93,13.51,19.56
73.20314281735511,16.291881625806433,29.33224774922882,Cool,8,40.65,28.43,30.92
49.26731616060538,19.95303649129956,17.58486812697643,Neutral,4,16.3,49.28,34.42
65.96549948729734,6.130313815935146,14.942199607964753,Neutral,7,56.82,23.6,19.58
77.3727133874774,21.179554992274173,26.62194144127045,Neutral,9,39.9,27.97,32.13
56.56368305618733,9.599092117821725,11.245644495006427,Warm,5,68.79,20.96,10.25
35.60029741547748,23.680659822612785,14.229833935590452,Neutral,2,68.03,3.42,28.55
61.225571380362375,6.363732395309254,16.174928463343115,Cool,6,12.98,52.74,34.28
40.535980816208976,16.64289605629484,27.66933621388089,Neutral,2,64.89,25.63,9.48
64.60638016715471,15.767899585739151,13.3051481078177,Cool,7,36.47,56.95,6.58
84.432788642377,21.11940257341908,15.144122020787808,Neutral,10,42.94,21.69,35.37
46.085823890840246,18.51325804414146,15.051385677793228,Cool,3,48.17,45.85,5.98
33.90354896977844,17.474861697280183,9.33958808014861,Cool,1,40.95,14.57,44.48
50.80803806491489,15.367992532661304,15.232586736070902,Neutral,4,16.51,29.54,53.95
53.2958187327115,15.028829473958217,25.97617883965952,Neutral,5,11.7,12.74,75.56
36.9100918748249,12.188476536616342,31.793967829601318,Neutral,2,24.19,8.95,66.86
32.30119323583632,15.762420200796264,10.412177361880405,Neutral,1,39.78,45.19,15.03
56.31032403176215,21.33586739148695,34.02573232597609,Neutral,5,15.19,28.95,55.86
58.39007566615462,20.054332791152824,20.815033645244974,Warm,6,33.17,11.17,55.66
77.59555633417287,13.782996332674966,32.0338107096924,Warm,9,37.6,41.35,21.05
75.50018319554472,22.916314631203893,16.340778516781683,Cool,9,38.25,13.9,47.85
30.329727222144346,20.493052395860357,26.7415546573584,Neutral,1,52.0,33.74,14.26
73.58127656629036,12.090964176572149,12.31099143291307,Cool,8,33.86,59.02,7.12
36.413115275378246,5.90608019544089,12.652636522444006,Warm,2,36.92,20.84,42.24
49.99994398772399,19.941565342580574,25.386827645085564,Cool,4,31.97,61.35,6.68
51.62980603107546,7.525669451691379,19.442820999686504,Neutral,4,35.39,18.23,46.38
60.13237517314376,7.707081645553711,34.87681293716537,Warm,6,21.66,54.12,24.22
73.13220596834503,15.451531986734905,28.44737559262985,Warm,8,54.85,16.8,28.35
80.4404711048367,21.923877323087467,12.594121310901956,Neutral,10,44.27,8.83,46.9
71.386742755556,5.532167321553683,32.70073804599468,Cool,8,45.82,38.72,15.46
53.07959504479509,21.24827315247801,26.05633787014497,Neutral,5,43.8,42.06,14.14
65.055899553566,12.53733760694377,18.252909930184515,Cool,7,28.9,36.18,34.92
37.70276800112655,20.658472285151447,17.02082560633721,Neutral,2,38.47,41.21,20.32
42.055401778159535,7.4096364487693585,9.412987147117896,Neutral,3,22.64,32.08,45.28
30.77218126874984,20.017421355829946,29.307623442398132,Warm,1,55.26,16.34,28.4
65.56706436770253,7.306021806780986,29.63703145751819,Neutral,7,42.39,31.35,26.26
35.91285741899862,20.55818813497073,8.229380622394658,Neutral,2,14.29,20.61,65.1
84.37207179706743,9.117639763566425,11.493276658100925,Cool,10,25.28,45.75,28.97
52.50921280647749,7.056851843149534,12.78314512701089,Cool,5,45.02,2.35,52.63
64.78395633326775,20.69793954222935,26.10977242145752,Warm,7,63.51,15.11,21.38
77.48376632100481,21.069654865937693,8.244038665140888,Warm,9,35.84,9.05,55.11
66.90750677784337,5.018868305352622,12.097058649732414,Cool,7,27.96,50.64,21.4
56.91346707891686,19.57556108901295,33.91435755093096,Cool,5,51.47,33.99,14.54
51.26470217242971,10.685765781909186,9.446567109400014,Neutral,4,72.12,21.72,6.16
67.72168108894553,9.394455002207938,23.941504783913068,Neutral,7,57.61,13.51,28.88
61.22993885189955,7.173650787493841,9.077908379221284,Cool,6,44.58,12.78,42.64
61.75818460844362,6.106647743266922,21.48969712396657,Neutral,6,61.43,15.91,22.66
53.80490892236357,13.132730537699407,18.927058606887595,Neutral,5,45.3,21.71,32.99
65.18997453996158,9.412239054224225,10.989456019810524,Warm,7,62.84,15.3,21.86
82.14968115525208,15.929527220507527,20.098308156643064,Cool,10,44.71,8.33,46.96
66.59590412171234,7.607033594295835,27.224214952350398,Neutral,7,17.47,54.45,28.08
72.30357725226642,12.902618152230064,27.240775993659845,Warm,8,34.53,44.54,20.93
57.87431994931743,22.472370574744307,16.51482106818517,Cool,6,31.56,20.7,47.74
67.84303982733867,8.728396097079491,31.47740913900445,Cool,7,26.64,29.82,43.54
79.87513024288498,13.33008863807758,9.475129340026252,Warm,10,41.86,33.59,24.55
51.2815578733811,14.772863808093316,8.820450611814595,Warm,4,43.12,6.13,50.75
42.04046108004032,16.2428950765517,8.435365452049801,Neutral,3,48.78,44.48,6.74
50.63226212001736,14.808981934718998,9.095814227636769,Neutral,4,22.23,23.63,54.14
71.93606870396322,16.547068024393354,27.46847584424254,Cool,8,70.65,22.03,7.32
32.79777765599781,11.57329090739832,12.338397078008004,Warm,1,63.05,13.11,23.84
63.67504344943934,8.722028356925547,28.06621636575329,Warm,7,24.98,27.53,47.49
32.0343992401097,7.522753160323042,22.67407957174139,Neutral,1,42.94,14.29,42.77
53.99614632730651,10.881349243535556,15.48086974226179,Cool,5,60.76,28.79,10.45
32.9951067323754,20.965903579335503,19.20012656311696,Warm,1,47.86,36.81,15.33
42.47912312532078,21.175988890023014,33.78972933290957,Neutral,3,57.52,30.75,11.73
63.7057085827928,7.464949162651029,32.53831543835528,Cool,7,17.72,27.76,54.52
59.76034136818218,8.93376394625646,9.51805596097625,Cool,6,18.08,35.96,45.96
