L,a,b,Undertone,MST_Class,normal_pct,oily_pct,dry_pct,Delta_E,Contrast_Level,primary_group,sub_group,shade_L_min,shade_L_max,shade_a_min,shade_a_max,shade_b_min,shade_b_max
59.50106691803684,7.563761456209235,10.585363363910655,Neutral,6,66.62,14.26,19.12,19.15573459023735,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
63.41847482354307,18.76269412173084,27.732166054479706,Warm,7,34.11,28.69,37.2,24.25432310800722,Medium,Nude,Warm Nude,54,70,11,25,15,29
50.449377386727576,18.527221357454483,21.048945694090783,Cool,4,14.25,57.2,28.55,10.66528054049776,Low,Berry,True Berry,37,47,31,39,-7,1
80.39569102172429,13.654582720394092,19.481161006817736,Warm,10,50.32,32.99,16.69,36.729920138323536,High,Nude,Peachy Nude,58,82,4,24,10,30
54.88385912865227,13.169064261413974,21.90006855610164,Warm,5,43.42,20.73,35.85,15.568034935573822,Low,Coral,True Coral,47,57,26,34,22,30
68.98001845297033,7.468997316207102,23.749295700973523,Cool,8,65.88,21.3,12.82,29.49768232819211,High,Mauve,Cool Mauve,43,67,12,32,-8,12
65.37883617480324,16.934459802124344,9.862730235182406,Neutral,7,50.24,38.79,10.97,20.71864914978445,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
58.06418786433068,8.232753875691836,10.63570653444902,Neutral,6,14.76,15.76,69.48,17.635259639844136,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
54.79119161777812,22.02413828097537,28.88377439353821,Warm,5,82.83,5.56,11.61,19.622089767617897,Medium,Coral,True Coral,44,60,23,37,19,33
43.30629636397676,12.525191710618316,12.167793312403465,Warm,3,53.93,15.53,30.54,7.666129764449256,Low,Coral,Deep Coral,35,45,28,36,24,32
33.079994080602,13.669444655112688,29.702732043053828,Cool,1,21.27,40.98,37.75,22.260934254458626,Medium,Berry,Deep Berry,24,40,31,45,-12,2
68.30923381589244,12.443340476750269,28.94151997498384,Warm,7,52.8,25.78,21.42,29.78990740665437,High,Nude,Warm Nude,50,74,8,28,12,32
71.12441453755568,12.889525571400709,25.922321526740905,Warm,8,7.95,62.22,29.83,30.444620513709285,High,Nude,Warm Nude,50,74,8,28,12,32
80.10275180225888,23.55801259724054,15.412703787992005,Neutral,10,35.39,38.73,25.88,35.44727330666897,High,Nude,Taupe Nude,53,77,2,22,0,20
48.86831528149804,15.825331573522206,31.433793952040595,Warm,4,34.34,55.03,10.63,20.250038690295668,Medium,Coral,True Coral,44,60,23,37,19,33
38.813788066641024,8.899503998005784,31.21445621991443,Cool,2,38.88,37.14,23.98,23.03661340999868,Medium,Berry,Deep Berry,24,40,31,45,-12,2
39.95252653662084,14.373212839882523,29.86661003807514,Warm,2,57.23,20.09,22.68,19.39983186425664,Medium,Coral,Deep Coral,32,48,25,39,21,35
55.4204470628164,20.531937055834835,18.07779837399218,Warm,5,37.71,22.59,39.7,12.07511105933321,Low,Coral,True Coral,47,57,26,34,22,30
62.520117285153546,22.749378804257645,34.08940603920102,Cool,6,7.18,29.03,63.79,28.32764467193713,High,Mauve,Cool Mauve,43,67,12,32,-8,12
75.25408556003991,5.71224300545683,31.5564960072592,Neutral,9,46.87,25.57,27.56,38.754434960289096,High,Nude,Taupe Nude,53,77,2,22,0,20
74.69090351969955,21.918428793554643,23.3775740483118,Warm,9,65.12,30.09,4.79,31.85403133163626,High,Nude,Peachy Nude,58,82,4,24,10,30
31.342096842155808,17.76448830081223,12.203700139410188,Neutral,1,29.21,22.67,48.12,13.841146085965985,Low,Red,True Red,33,43,44,52,16,24
35.35328962756665,9.57750924966998,33.08690736471556,Cool,1,18.05,65.96,15.99,25.423316004377224,Medium,Berry,Deep Berry,24,40,31,45,-12,2
38.03330722319509,12.784609433835769,23.2761019807069,Cool,2,28.29,50.76,20.95,15.09129368702298,Low,Berry,Deep Berry,27,37,34,42,-9,-1
33.151766639103215,23.82557857813596,14.29606396938364,Neutral,1,37.59,24.58,37.83,12.66047372665265,Low,Red,True Red,33,43,44,52,16,24
51.91043798492751,19.683025180832924,19.94958834018601,Cool,4,49.0,27.69,23.31,10.53805394548426,Low,Berry,True Berry,37,47,31,39,-7,1
38.31148920593739,17.451507956655632,33.20328784174601,Neutral,2,41.07,12.24,46.69,22.37879361442917,Medium,Red,True Red,30,46,41,55,13,27
30.95337525429036,7.321452810138325,16.876293477762722,Warm,1,53.13,5.9,40.97,19.5405082757231,Medium,Coral,Deep Coral,32,48,25,39,21,35
57.45373159223558,16.437950449179077,32.324508717208744,Neutral,5,41.28,48.36,10.36,24.10122988915388,Medium,Red,Blue Red,37,53,38,52,3,17
31.82057886822929,15.34263784021276,17.108695115646547,Neutral,1,18.86,34.17,46.97,14.882436945628672,Low,Red,True Red,33,43,44,52,16,24
39.17779342083569,21.187223109570272,24.04152931450765,Warm,2,30.42,39.09,30.49,13.427807579590532,Low,Coral,Deep Coral,35,45,28,36,24,32
52.24152667257546,10.91648194993072,11.923820695353612,Cool,5,24.5,22.89,52.61,11.617048334323682,Low,Berry,True Berry,37,47,31,39,-7,1
69.1808848397981,9.93922333983785,23.0706219650419,Cool,8,40.37,21.57,38.06,28.43401289537073,High,Mauve,Cool Mauve,43,67,12,32,-8,12
70.45530708299506,7.932291143196846,14.452937365711886,Cool,8,64.52,8.9,26.58,28.277538037499824,High,Pink,Soft Pink,56,80,15,35,-5,15
77.29558151237721,20.25598105751611,23.77406929845639,Neutral,9,32.33,26.24,41.43,34.375846453131324,High,Nude,Taupe Nude,53,77,2,22,0,20
82.62433011314161,23.235702247635427,13.7261934118892,Cool,10,31.44,22.03,46.53,37.80264182822752,High,Pink,Soft Pink,56,80,15,35,-5,15
81.38786206092678,14.15991518007143,27.829986166040968,Warm,10,50.6,22.38,27.02,40.10949461269792,High,Nude,Peachy Nude,58,82,4,24,10,30
77.6558908202306,22.562303939714027,26.04087787286344,Neutral,9,56.29,5.62,38.09,35.638726943915394,High,Nude,Taupe Nude,53,77,2,22,0,20
77.60280786667285,8.339061774943975,9.921273699682686,Warm,9,20.75,69.8,9.45,34.68777398610912,High,Nude,Peachy Nude,58,82,4,24,10,30
30.12479913340788,11.276536164488313,18.048677891666223,Cool,1,26.84,13.24,59.92,18.27448840181511,Medium,Berry,Deep Berry,24,40,31,45,-12,2
40.08203321108818,12.784033574683262,15.66194945656556,Warm,2,73.54,1.75,24.71,9.469236643498718,Low,Coral,Deep Coral,35,45,28,36,24,32
54.578329393232565,5.801381726965333,16.139317033088034,Neutral,5,21.16,32.56,46.28,17.620417144013064,Medium,Red,Blue Red,37,53,38,52,3,17
76.82524150468916,24.320950102573544,21.686851824969537,Warm,9,42.66,38.59,18.75,33.54626215988356,High,Nude,Peachy Nude,58,82,4,24,10,30
72.55214110265737,7.47144981198981,10.913962984054834,Neutral,8,44.78,38.75,16.47,30.28637524620989,High,Nude,Taupe Nude,53,77,2,22,0,20
60.48181471760076,24.07265215659379,9.42408670837987,Cool,6,37.65,24.24,38.11,16.21445070992764,Low,Mauve,Cool Mauve,50,60,18,26,-2,6
55.02615996243132,23.948559961195865,31.53190012437269,Neutral,5,47.09,37.43,15.48,22.307176688857105,Medium,Red,Blue Red,37,53,38,52,3,17
69.06769330580302,5.65599748553792,16.460927750346514,Neutral,8,38.92,51.21,9.87,28.37083265593207,High,Mauve,Dusty Rose,46,70,10,30,-2,18
68.08531300655224,23.89500160420424,29.44837407750712,Neutral,7,54.76,35.02,10.22,29.19843269862042,High,Mauve,Dusty Rose,46,70,10,30,-2,18
44.836879786631,8.285408989118562,18.024314853645635,Neutral,3,37.69,14.78,47.53,13.173861249158849,Low,Red,True Red,33,43,44,52,16,24
48.57810935348111,22.958705868874738,13.624515530229983,Cool,4,50.71,34.7,14.59,4.918928508521061,Low,Berry,True Berry,37,47,31,39,-7,1
61.83507311511998,10.153912963783592,16.66525683462489,Neutral,6,68.55,21.52,9.93,20.05317276764948,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
47.4942505313412,10.472533325633318,13.823229114738364,Warm,4,33.92,11.31,54.77,10.015890941353806,Low,Coral,True Coral,47,57,26,34,22,30
49.493062195710266,8.25805308954788,13.74695232303565,Neutral,4,59.04,13.0,27.96,12.693020427044011,Low,Red,Blue Red,40,50,41,49,6,14
35.37698592816409,13.3920012485558,21.28713991314753,Warm,1,82.8,0.39,16.81,14.91707126389822,Low,Coral,Deep Coral,35,45,28,36,24,32
72.0027332702923,16.083394432220004,10.26271229556664,Neutral,8,57.93,23.85,18.22,27.3405481255971,High,Nude,Taupe Nude,53,77,2,22,0,20
39.05455800839063,12.450665475191016,15.388291282240834,Cool,2,60.08,13.89,26.03,10.189271321167874,Low,Berry,Deep Berry,27,37,34,42,-9,-1
76.73971846656802,21.443597736328467,34.27311040025299,Warm,9,48.8,44.51,6.69,38.801870440266015,High,Nude,Peachy Nude,58,82,4,24,10,30
58.59065097448914,15.235609131389614,16.85286783849298,Cool,6,38.67,55.55,5.78,15.197221473583916,Low,Mauve,Cool Mauve,50,60,18,26,-2,6
50.23950385279272,24.83372280785472,10.716739385009932,Neutral,4,18.0,48.69,33.31,7.243206100380506,Low,Red,Blue Red,40,50,41,49,6,14
62.97315774960444,17.49887540815664,26.287206901049807,Neutral,6,32.64,31.05,36.31,23.095763783635626,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
48.46612194882107,19.46840227377169,12.415144559795614,Warm,4,15.71,17.85,66.44,3.531138982277272,Low,Coral,True Coral,47,57,26,34,22,30
74.53010987716334,11.237277158337664,21.74004500095851,Warm,9,45.4,30.74,23.86,32.306054812957704,High,Nude,Peachy Nude,58,82,4,24,10,30
61.07976648623315,10.838223469956144,16.80795368848515,Cool,6,18.01,25.28,56.71,19.12102136678025,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
73.77722053013697,5.008205788783497,14.223360608491063,Neutral,8,58.41,19.54,22.05,32.524231697412795,High,Nude,Taupe Nude,53,77,2,22,0,20
71.9383958060372,16.755387217243964,16.2282795754256,Warm,8,54.39,10.44,35.17,27.460572260619557,High,Nude,Warm Nude,50,74,8,28,12,32
70.77486035671961,16.575129527199984,19.310937869408804,Cool,8,58.69,25.43,15.88,27.00968301728492,High,Pink,Soft Pink,56,80,15,35,-5,15
71.07308628616073,10.396414402564286,31.522521021102406,Warm,8,38.41,33.44,28.15,33.95826131933499,High,Nude,Warm Nude,50,74,8,28,12,32
67.23726768862703,17.95674077216453,30.03290456215585,Neutral,7,31.71,32.47,35.82,28.702902805737462,High,Mauve,Dusty Rose,46,70,10,30,-2,18
54.60526680272943,17.387799387330038,32.51650072638488,Cool,5,10.96,42.33,46.71,22.803761629349683,Medium,Berry,True Berry,34,50,28,42,-10,4
56.04666353437084,12.014236309034205,31.51616634114431,Warm,5,51.29,30.84,17.87,23.805082348623795,Medium,Coral,True Coral,44,60,23,37,19,33
32.41212077126248,7.376358325361439,26.40057350004609,Warm,1,31.56,26.01,42.43,22.916970780126736,Medium,Coral,Deep Coral,32,48,25,39,21,35
42.26733110349286,22.03074343795852,29.13691268563976,Neutral,3,60.53,19.99,19.48,17.47183947396467,Medium,Red,True Red,30,46,41,55,13,27
40.60842492503135,21.477927632493284,10.039231322698946,Neutral,2,9.33,31.63,59.04,5.031383063518224,Low,Red,True Red,33,43,44,52,16,24
80.57366699097004,19.488446805386303,22.96671014825869,Neutral,10,48.29,27.92,23.79,37.22923852741647,High,Nude,Taupe Nude,53,77,2,22,0,20
65.38504935785002,23.10597998021031,34.18510934511219,Cool,7,50.32,2.89,46.79,30.288222556202157,High,Mauve,Cool Mauve,43,67,12,32,-8,12
79.56858370572348,18.327708271564127,33.40118205358391,Warm,10,31.07,30.06,38.87,40.691450359200125,High,Nude,Peachy Nude,58,82,4,24,10,30
77.47499542441356,14.186073764261476,23.83824690992313,Cool,9,32.35,36.91,30.74,35.05097938703846,High,Pink,Soft Pink,56,80,15,35,-5,15
72.50694816347385,18.032795209545533,30.907485235444167,Warm,8,20.62,57.58,21.8,33.436433570046965,High,Nude,Peachy Nude,58,82,4,24,10,30
76.68276721739741,16.755968987433697,23.27799826008814,Cool,9,35.44,51.83,12.73,33.78630966111622,High,Pink,Soft Pink,56,80,15,35,-5,15
64.133363661874,22.689574551935184,24.648793410462428,Cool,7,44.87,46.66,8.47,23.09353569786349,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
43.458236369299904,24.732791570023508,19.486783842643256,Warm,3,44.97,20.96,34.07,8.990455130008671,Low,Coral,Deep Coral,35,45,28,36,24,32
58.46749415618157,11.556856757716364,31.33788919431128,Cool,6,64.72,17.44,17.84,25.03225968920836,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
41.34465145470441,15.601046784247616,11.736734821139365,Neutral,3,73.24,13.34,13.42,5.725528005029172,Low,Red,True Red,33,43,44,52,16,24
48.89924690710129,10.196562758805989,19.93490236514033,Cool,4,63.55,16.48,19.97,13.201294774713512,Low,Berry,True Berry,37,47,31,39,-7,1
46.12706672603713,5.622681657690228,8.155483833449283,Warm,3,32.14,34.57,33.29,14.925075097832067,Low,Coral,True Coral,47,57,26,34,22,30
84.53222629253013,10.906029551436657,25.902274178692405,Warm,10,61.41,17.64,20.95,42.88088666880258,High,Nude,Peachy Nude,58,82,4,24,10,30
61.37288662534136,5.272796916717621,23.788433825107223,Neutral,6,76.27,1.43,22.3,24.97857280053158,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
55.833788525896,21.890987970701406,34.63989001821295,Warm,5,42.57,38.22,19.21,25.16965294488487,Medium,Coral,True Coral,44,60,23,37,19,33
79.65350978770715,24.255367005064123,27.398256577708853,Warm,10,26.27,45.71,28.02,38.158618876833806,High,Nude,Peachy Nude,58,82,4,24,10,30
79.93476870309374,10.322027370746172,33.17120586586625,Cool,10,60.2,22.76,17.04,41.98000924685621,High,Pink,Soft Pink,56,80,15,35,-5,15
80.77021267190503,16.92692994993552,20.52627911328205,Cool,10,22.95,17.19,59.86,36.90053264715169,High,Pink,Soft Pink,56,80,15,35,-5,15
72.55693767372463,8.849863012716542,23.88764349224321,Cool,8,72.85,23.99,3.16,32.01603405463273,High,Pink,Soft Pink,56,80,15,35,-5,15
62.01617049293836,7.427728363188129,22.02341820660631,Warm,6,33.75,23.82,42.43,23.411129509253865,Medium,Nude,Warm Nude,54,70,11,25,15,29
77.02502658869936,7.816058977853522,18.706949413729006,Warm,9,23.17,60.81,16.02,34.91466622032015,High,Nude,Peachy Nude,58,82,4,24,10,30
82.62159639934367,15.27266767857302,18.895812761969587,Neutral,10,70.68,5.25,24.07,38.5393879058874,High,Nude,Taupe Nude,53,77,2,22,0,20
78.47608424555041,24.257409880036192,29.101124497392814,Neutral,9,25.68,54.75,19.57,37.83149764914346,High,Nude,Taupe Nude,53,77,2,22,0,20
61.6372770306808,18.129572146630053,21.44093771692584,Warm,6,59.1,28.94,11.96,19.220530490211605,Medium,Nude,Warm Nude,54,70,11,25,15,29
53.7892094441395,16.134185131057077,13.106744800821982,Neutral,5,36.74,25.67,37.59,9.665382108744469,Low,Red,Blue Red,40,50,41,49,6,14
84.0786735937905,6.078651656817424,20.867334476660503,Neutral,10,45.54,19.41,35.05,42.42141311016434,High,Nude,Taupe Nude,53,77,2,22,0,20
45.889855883358216,5.557044816421488,25.04938739974156,Cool,3,69.95,21.27,8.78,19.485310093414945,Medium,Berry,True Berry,34,50,28,42,-10,4
77.48554259356122,8.939072604174427,17.85725917867882,Neutral,9,27.52,46.93,25.55,34.8132457196973,High,Nude,Taupe Nude,53,77,2,22,0,20
69.48036523568473,20.88394662554169,14.133848039634902,Warm,8,58.84,14.67,26.49,24.589081950442598,Medium,Nude,Warm Nude,54,70,11,25,15,29
60.30419501161538,16.366383021558512,31.292229399534595,Neutral,6,23.77,16.3,59.93,24.892000170814683,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
73.56725941324797,15.222582784744596,21.66086350884316,Warm,8,29.04,49.7,21.26,30.532676092490167,High,Nude,Peachy Nude,58,82,4,24,10,30
58.500279627721575,24.37755710571383,30.62911282049897,Warm,6,32.67,44.3,23.03,23.419316828621174,Medium,Coral,True Coral,44,60,23,37,19,33
55.47059055959773,6.932896685755045,12.781220895726824,Cool,5,39.97,42.81,17.22,16.76283871484209,Low,Berry,True Berry,37,47,31,39,-7,1
35.85357824375993,7.537456561261866,29.796064531808764,Neutral,2,48.84,25.62,25.54,23.57269464286505,Medium,Red,True Red,30,46,41,55,13,27
67.70591588190021,12.11915546941281,20.30253783487669,Cool,7,27.11,39.42,33.47,25.42830039642393,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
57.98969488626473,9.824886720760556,27.45007674376948,Neutral,6,46.09,43.94,9.97,22.60464498442684,Medium,Red,Blue Red,37,53,38,52,3,17
80.44332154181909,12.755286570594995,34.80570741102239,Neutral,10,33.2,38.72,28.08,42.76464901186656,High,Nude,Taupe Nude,53,77,2,22,0,20
79.34111914566216,24.44459418432715,12.686447892088871,Neutral,9,60.16,16.74,23.1,34.63434844700377,High,Nude,Taupe Nude,53,77,2,22,0,20
65.1526013891314,24.34542380740596,20.00348452887457,Cool,7,55.95,17.87,26.18,22.11483247549314,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
64.73626989027206,19.24143984495861,29.66914020009396,Neutral,7,35.83,54.05,10.12,26.5008354227004,High,Mauve,Dusty Rose,46,70,10,30,-2,18
36.17937142551153,22.721868706264164,19.102332199828737,Cool,2,22.72,35.57,41.71,11.647110387557364,Low,Berry,Deep Berry,27,37,34,42,-9,-1
45.27165275731261,22.71955496472374,29.61584087594524,Warm,3,45.47,44.42,10.11,17.82659878365282,Medium,Coral,True Coral,44,60,23,37,19,33
65.13839537910738,23.561672806520995,30.196785336206087,Warm,7,57.61,34.66,7.73,27.37450416350823,High,Nude,Warm Nude,50,74,8,28,12,32
49.24833117615111,10.412878839635312,27.82787326528989,Cool,4,52.03,4.14,43.83,18.986384121992483,Medium,Berry,True Berry,34,50,28,42,-10,4
55.18287377842862,13.882071138132371,24.18271257613847,Cool,5,72.32,16.78,10.9,17.015829620065094,Low,Berry,True Berry,37,47,31,39,-7,1
45.932559468716526,22.7949798059076,33.397279978025075,Neutral,3,24.5,30.26,45.24,21.59919372884361,Medium,Red,Blue Red,37,53,38,52,3,17
52.845874484514574,16.654288986893633,14.396947835211536,Cool,5,58.3,1.46,40.24,8.859846925015315,Low,Berry,True Berry,37,47,31,39,-7,1
48.95599869367123,21.62491610179885,15.162697405323415,Neutral,4,33.58,35.9,30.52,5.319110158649954,Low,Red,Blue Red,40,50,41,49,6,14
45.33703962480176,15.799707594317107,34.05820480377323,Warm,3,41.49,25.18,33.33,22.45708020128904,Medium,Coral,True Coral,44,60,23,37,19,33
64.96258921830422,18.187078444115656,24.4302363628046,Warm,7,36.53,23.11,40.36,23.586064294445897,Medium,Nude,Warm Nude,54,70,11,25,15,29
39.85134095211836,9.402226518095064,11.890127222356387,Cool,2,19.47,41.42,39.11,11.782765583358096,Low,Berry,Deep Berry,27,37,34,42,-9,-1
77.72750542579882,13.426017632667293,27.387840352423243,Cool,9,29.02,37.12,33.86,36.75720999033194,High,Pink,Soft Pink,56,80,15,35,-5,15
64.68182032333969,9.944121474777535,23.34874945823413,Neutral,7,20.65,29.72,49.63,24.845298517426333,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
45.33500478393656,24.91137800981376,18.61497249633841,Cool,3,63.33,5.75,30.92,8.245709386575308,Low,Berry,True Berry,37,47,31,39,-7,1
31.79798051000524,17.578856935597678,21.815290937122985,Warm,1,50.28,11.13,38.59,16.62814447053169,Low,Coral,Deep Coral,35,45,28,36,24,32
78.56280904418142,14.38049879435767,19.09544891345297,Cool,9,42.17,34.37,23.46,34.76185179215605,High,Pink,Soft Pink,56,80,15,35,-5,15
78.67812727305298,7.566998532293896,17.752833592346917,Cool,9,36.16,52.32,11.52,36.35781726750345,High,Pink,Soft Pink,56,80,15,35,-5,15
52.31146797374271,24.62372356054847,21.6953398345866,Warm,5,42.9,40.11,16.99,12.9936906998573,Low,Coral,True Coral,47,57,26,34,22,30
63.7239029845381,12.895506335433655,18.86195630806061,Neutral,7,44.87,12.82,42.31,21.16943120582107,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
40.79995203941169,21.87361059329956,17.864904721867624,Neutral,2,18.79,43.63,37.58,7.453048163211578,Low,Red,True Red,33,43,44,52,16,24
72.71827065420426,16.815074427061298,23.86775067734543,Neutral,8,33.43,27.09,39.48,30.3197919700072,High,Nude,Taupe Nude,53,77,2,22,0,20
53.55607771586845,7.865629174052822,12.410902476757345,Cool,5,51.9,19.35,28.75,14.853223962055644,Low,Berry,True Berry,37,47,31,39,-7,1
67.3317718662119,18.227412221408287,20.4819801470164,Warm,7,18.17,32.78,49.05,23.95399944334403,Medium,Nude,Warm Nude,54,70,11,25,15,29
32.41290440227647,11.394416986797085,15.252171188694131,Neutral,1,72.42,15.36,12.22,15.59062705679056,Low,Red,True Red,33,43,44,52,16,24
46.23969197654905,6.137627955552931,8.68037556016888,Cool,3,55.73,26.18,18.09,14.30811312916248,Low,Berry,True Berry,37,47,31,39,-7,1
58.64121522869221,8.376672133051402,10.558748717934035,Neutral,6,57.31,15.94,26.75,17.97948021707371,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
67.03930155810569,9.113745243911104,28.432290653593142,Warm,7,58.25,15.18,26.57,29.56791389171297,High,Nude,Warm Nude,50,74,8,28,12,32
48.14858389643378,22.67571769926852,19.842616318118942,Warm,4,71.62,10.05,18.33,8.864517836424406,Low,Coral,True Coral,47,57,26,34,22,30
40.698671808344926,14.469435415611311,25.303618109686795,Warm,2,56.08,23.06,20.86,15.035784769768672,Low,Coral,Deep Coral,35,45,28,36,24,32
59.36064514663087,7.06789873260083,33.61366018438075,Neutral,6,37.31,52.03,10.66,28.993407505562462,High,Mauve,Dusty Rose,46,70,10,30,-2,18
64.00237522627343,5.260204268517454,10.950545024940318,Neutral,7,53.25,12.43,34.32,24.07183412601953,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
39.82760571786507,20.287067728728548,14.411921032310952,Cool,2,72.94,6.1,20.96,5.714318293273785,Low,Berry,Deep Berry,27,37,34,42,-9,-1
40.80167000272419,9.435589838670928,34.806467555413334,Neutral,2,29.05,22.15,48.8,25.48269411147377,Medium,Red,True Red,30,46,41,55,13,27
46.35790873530197,24.768419879269626,24.071202783423843,Cool,3,53.25,20.69,26.06,13.049738729835273,Low,Berry,True Berry,37,47,31,39,-7,1
65.9577549877025,13.03752542473479,25.354990163958053,Cool,7,48.21,19.0,32.79,25.80812485662606,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
52.648578872781,18.786208242053807,33.63037386863166,Cool,5,34.67,36.86,28.47,22.97492378445668,Medium,Berry,True Berry,34,50,28,42,-10,4
76.65158654254066,22.172002139649965,29.00559423241529,Cool,9,35.31,21.73,42.96,35.996260349543824,High,Pink,Soft Pink,56,80,15,35,-5,15
52.14829131609067,17.819310561975154,17.660903732061012,Cool,5,48.53,16.88,34.59,9.375462987419484,Low,Berry,True Berry,37,47,31,39,-7,1
61.62199546985787,7.9490505341256785,31.34321745711209,Warm,6,48.12,30.05,21.83,28.207732592715743,High,Nude,Warm Nude,50,74,8,28,12,32
62.97997310044905,10.24070009013749,28.42654175437328,Neutral,6,53.82,37.85,8.33,26.236513515169705,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
52.53292515496864,20.591689471335066,34.66653822087356,Warm,5,31.82,31.95,36.23,23.892823456828417,Medium,Coral,True Coral,44,60,23,37,19,33
66.46049087624311,12.7361448410376,18.973246487498503,Cool,7,29.18,17.12,53.7,23.70532486584204,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
50.41170407107661,21.711434101812973,20.283670974734,Neutral,4,19.29,19.47,61.24,10.041650882967708,Low,Red,Blue Red,40,50,41,49,6,14
46.21576160677282,13.191218545250186,20.422770917057576,Neutral,3,29.58,31.67,38.75,10.898653637228715,Low,Red,Blue Red,40,50,41,49,6,14
30.838895251923383,20.238687514861944,12.103464926799385,Neutral,1,82.13,9.83,8.04,14.1634940747976,Low,Red,True Red,33,43,44,52,16,24
41.06876090031038,16.146743391460163,9.081596214368751,Cool,3,64.53,9.13,26.34,6.230514264984167,Low,Berry,Deep Berry,27,37,34,42,-9,-1
79.08845222769224,5.9861797421964935,34.39083097350833,Cool,9,37.22,30.22,32.56,43.12492371218644,High,Pink,Soft Pink,56,80,15,35,-5,15
62.80375403407593,10.961324023400085,24.83124828091749,Cool,6,64.81,15.87,19.32,23.73420008263155,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
84.1144868176419,22.47150611519469,21.58284471106476,Neutral,10,27.98,49.93,22.09,40.34702385853644,High,Nude,Taupe Nude,53,77,2,22,0,20
71.96396878190166,12.863408691285285,10.264590940904329,Neutral,8,41.17,46.91,11.92,27.946344887683985,High,Nude,Taupe Nude,53,77,2,22,0,20
53.89026387385946,5.899936424708487,13.84098499603233,Cool,5,44.74,21.22,34.04,16.77014640155921,Low,Berry,True Berry,37,47,31,39,-7,1
57.30973769298672,21.388557073407306,10.952609383955927,Neutral,5,55.74,19.1,25.16,12.432005466489496,Low,Red,Blue Red,40,50,41,49,6,14
58.7161791888744,11.472204382990824,23.406463159248403,Warm,6,52.02,26.51,21.47,19.77281647692314,Medium,Coral,True Coral,44,60,23,37,19,33
72.35797735830305,18.556264006200884,34.1048284945807,Warm,8,31.35,35.73,32.92,35.20180025981683,High,Nude,Peachy Nude,58,82,4,24,10,30
35.890961149071245,6.066959939777954,15.168403000584952,Cool,2,18.93,68.14,12.93,16.94529349647263,Low,Berry,Deep Berry,27,37,34,42,-9,-1
53.56259761421697,18.46184261822434,24.248781816527075,Cool,5,53.78,38.98,7.24,15.02386974194696,Low,Berry,True Berry,37,47,31,39,-7,1
79.1701248437159,22.54240935324576,27.76991857043,Cool,9,36.05,61.99,1.96,37.719379751960325,High,Pink,Soft Pink,56,80,15,35,-5,15
31.46508171009576,15.852892694151532,14.678398747066336,Warm,1,79.7,1.77,18.53,14.407162523165086,Low,Coral,Deep Coral,35,45,28,36,24,32
78.93402617394972,12.960105859090056,18.37758604015164,Warm,9,13.72,33.87,52.41,35.23849947981695,High,Nude,Peachy Nude,58,82,4,24,10,30
75.13712828779457,14.04646955268592,14.87745351235382,Neutral,9,47.7,37.1,15.2,30.854023480542057,High,Nude,Taupe Nude,53,77,2,22,0,20
73.9343476022665,24.15579601976408,30.0624598344208,Warm,8,8.76,36.59,54.65,34.36160018096854,High,Nude,Peachy Nude,58,82,4,24,10,30
78.03313709646697,19.207030014246644,10.386718112962477,Cool,9,57.64,25.0,17.36,33.08201363701024,High,Pink,Soft Pink,56,80,15,35,-5,15
73.62488381228778,24.3665392019851,33.57312927217158,Cool,8,46.83,39.05,14.12,36.1088707170866,High,Pink,Soft Pink,56,80,15,35,-5,15
53.72421104211769,11.298368891777915,17.055033367871488,Cool,5,58.47,24.87,16.66,13.318543636647387,Low,Berry,True Berry,37,47,31,39,-7,1
55.41274910524375,8.124030158611985,22.913885721065327,Cool,5,48.15,10.28,41.57,19.198356834239377,Medium,Berry,True Berry,34,50,28,42,-10,4
36.60228740609402,16.816665211380215,11.487304209090365,Warm,2,34.69,26.82,38.49,8.995446301340502,Low,Coral,Deep Coral,35,45,28,36,24,32
60.30247821285402,15.978650489986752,34.45282703889421,Neutral,6,71.75,20.16,8.09,27.467554193539964,High,Mauve,Dusty Rose,46,70,10,30,-2,18
38.86339414782363,20.0474905887536,15.697569554733873,Warm,2,33.92,26.58,39.5,7.164649841623827,Low,Coral,Deep Coral,35,45,28,36,24,32
45.99843962808748,18.276489497054506,24.33741700059453,Cool,3,26.28,9.11,64.61,12.49716881502598,Low,Berry,True Berry,37,47,31,39,-7,1
